transaccionId,cuentaId,monto,fecha,autorizado
TX-02150,CU-0650,37332.72,2024-04-14,true
TX-02151,CU-0651,13823.3,2023-09-30,true
TX-02152,CU-0652,29600.07,2023-02-01,true
TX-02153,CU-0653,47025.58,2024-06-02,true
TX-02154,CU-0654,24866.13,2024-12-26,false
TX-02155,CU-0655,43604.91,2023-12-31,true
TX-02156,CU-0656,14647.94,2023-12-11,true
TX-02157,CU-0657,32588.01,2023-12-08,false
TX-02158,CU-0658,27164.56,2023-07-11,false
TX-02159,CU-0659,36406.94,2023-10-14,true
TX-02160,CU-0660,29581.65,2024-02-14,true
TX-02161,CU-0661,18594.52,2024-08-02,true
TX-02162,CU-0662,31001.08,2024-01-25,true
TX-02163,CU-0663,8844.54,2023-08-09,false
TX-02164,CU-0664,37305.37,2024-10-05,false
TX-02165,CU-0665,16740.39,2024-11-05,true
TX-02166,CU-0666,42135.09,2024-05-14,true
TX-02167,CU-0667,15579.64,2024-06-27,true
TX-02168,CU-0668,49990.66,2023-04-30,false
TX-02169,CU-0669,10319.88,2024-07-24,true
TX-02170,CU-0670,8826.15,2023-12-11,false
TX-02171,CU-0671,27664.2,2024-07-14,true
TX-02172,CU-0672,47546.58,2024-09-15,false
TX-02173,CU-0673,45699.98,2023-10-13,true
TX-02174,CU-0674,45431.61,2023-08-07,true
TX-02175,CU-0675,21528.75,2023-06-07,true
TX-02176,CU-0676,33050.25,2024-11-08,true
TX-02177,CU-0677,34735.21,2024-05-07,true
TX-02178,CU-0678,2366.51,2024-08-27,true
TX-02179,CU-0679,30801.72,2023-04-17,true
TX-02180,CU-0680,48290.77,2024-02-10,false
TX-02181,CU-0681,21024.37,2024-08-08,false
TX-02182,CU-0682,15998.89,2024-10-14,false
TX-02183,CU-0683,19348.16,2023-05-09,true
TX-02184,CU-0684,12283.98,2024-02-23,true
TX-02185,CU-0685,16273.63,2023-06-25,true
TX-02186,CU-0686,4672.73,2024-12-12,true
TX-02187,CU-0687,25782.87,2024-03-24,true
TX-02188,CU-0688,15402.96,2023-07-23,true
TX-02189,CU-0689,38167.69,2024-04-06,true
TX-02190,CU-0690,44433.19,2024-03-06,false
TX-02191,CU-0691,4863.6,2023-09-08,false
TX-02192,CU-0692,35292.46,2023-07-21,false
TX-02193,CU-0693,25287.28,2024-01-24,true
TX-02194,CU-0694,41366.24,2023-12-11,true
TX-02195,CU-0695,28783.2,2024-11-20,true
TX-02196,CU-0696,4103.09,2023-02-18,false
TX-02197,CU-0697,10467.15,2024-01-30,true
TX-02198,CU-0698,35459.83,2023-03-07,true
TX-02199,CU-0699,28444.55,2024-06-16,true
TX-02200,CU-0700,366.1,2023-03-10,true
TX-02201,CU-0701,5292.69,2024-10-09,true
TX-02202,CU-0702,33853.36,2024-10-08,true
TX-02203,CU-0703,29624.76,2023-08-14,true
TX-02204,CU-0704,43763.68,2023-05-12,false
TX-02205,CU-0705,23273.17,2024-01-06,true
TX-02206,CU-0706,21557.73,2024-03-26,true
TX-02207,CU-0707,6567.06,2024-09-03,true
TX-02208,CU-0708,11250.04,2024-06-06,true
TX-02209,CU-0709,4030.44,2024-05-15,false
TX-02210,CU-0710,45044.53,2024-08-06,true
TX-02211,CU-0711,47509.5,2023-07-06,true
TX-02212,CU-0712,21159.44,2024-01-14,true
TX-02213,CU-0713,37675.21,2024-03-10,false
TX-02214,CU-0714,5494.49,2023-06-23,true
TX-02215,CU-0715,8616.03,2023-04-06,true
TX-02216,CU-0716,1184.38,2023-07-26,true
TX-02217,CU-0717,20796.74,2024-10-11,true
TX-02218,CU-0718,37247.62,2024-03-14,true
TX-02219,CU-0719,5753.87,2024-05-15,true
TX-02220,CU-0720,44715.44,2023-11-30,true
TX-02221,CU-0721,44994.3,2023-12-26,false
TX-02222,CU-0722,38209.72,2024-01-24,true
TX-02223,CU-0723,34668.54,2024-09-26,true
TX-02224,CU-0724,24524.49,2023-09-30,true
TX-02225,CU-0725,8275.4,2023-09-02,true
TX-02226,CU-0726,43197.34,2023-03-31,false
TX-02227,CU-0727,36519.39,2024-09-27,false
TX-02228,CU-0728,38224.03,2024-12-31,false
TX-02229,CU-0729,44599.43,2023-08-27,false
TX-02230,CU-0730,12803.58,2023-04-08,true
TX-02231,CU-0731,45101.51,2023-04-25,true
TX-02232,CU-0732,45856.53,2023-10-09,false
TX-02233,CU-0733,23872.95,2024-12-01,true
TX-02234,CU-0734,10566.15,2024-11-11,true
TX-02235,CU-0735,17988.32,2024-05-28,true
TX-02236,CU-0736,35810.1,2024-10-19,true
TX-02237,CU-0737,42679.12,2024-10-02,true
TX-02238,CU-0738,35031.52,2024-05-03,true
TX-02239,CU-0739,45869.91,2024-09-08,false
TX-02240,CU-0740,46551.76,2024-08-26,true
TX-02241,CU-0741,4830.73,2024-07-05,false
TX-02242,CU-0742,25842.1,2024-02-12,false
TX-02243,CU-0743,26262.45,2023-05-30,true
TX-02244,CU-0744,3032.92,2023-08-22,true
TX-02245,CU-0745,4841.04,2023-06-22,false
TX-02246,CU-0746,49922.68,2023-08-17,false
TX-02247,CU-0747,18684.39,2024-03-23,false
TX-02248,CU-0748,27001.71,2024-10-09,true
TX-02249,CU-0749,2696.33,2023-11-21,false
TX-02250,CU-0750,7182.44,2024-08-04,true
TX-02251,CU-0751,47002.37,2023-07-20,true
TX-02252,CU-0752,36065.69,2023-05-04,true
TX-02253,CU-0753,9566.54,2023-11-08,false
TX-02254,CU-0754,48993.22,2023-03-09,false
TX-02255,CU-0755,46131.94,2023-11-16,true
TX-02256,CU-0756,48853.22,2024-04-06,false
TX-02257,CU-0757,39912.99,2023-09-12,true
TX-02258,CU-0758,3139.69,2024-10-03,true
TX-02259,CU-0759,8130.83,2023-03-18,true
TX-02260,CU-0760,7064.07,2024-10-19,true
TX-02261,CU-0761,6797.94,2023-10-01,true
TX-02262,CU-0762,45146.91,2023-12-12,true
TX-02263,CU-0763,4018.07,2023-05-28,true
TX-02264,CU-0764,19480.33,2023-03-24,true
TX-02265,CU-0765,30520.37,2024-02-06,true
TX-02266,CU-0766,49453.94,2023-11-21,true
TX-02267,CU-0767,21799.4,2023-08-08,false
TX-02268,CU-0768,4835.51,2024-04-19,true
TX-02269,CU-0769,42714.95,2024-11-02,true
TX-02270,CU-0770,33296.23,2024-05-16,true
TX-02271,CU-0771,43091.79,2023-06-14,true
TX-02272,CU-0772,49521.14,2023-10-25,true
TX-02273,CU-0773,30325.65,2024-05-23,true
TX-02274,CU-0774,44905.31,2023-12-15,true
TX-02275,CU-0775,38142.2,2024-07-07,true
TX-02276,CU-0776,34850.76,2024-09-08,true
TX-02277,CU-0777,8351.58,2024-07-20,true
TX-02278,CU-0778,34255.64,2024-04-26,true
TX-02279,CU-0779,24210.73,2024-12-11,true
TX-02280,CU-0780,13040.44,2024-03-04,true
TX-02281,CU-0781,6457.01,2023-06-27,false
TX-02282,CU-0782,6914.8,2024-03-07,true
TX-02283,CU-0783,38021.09,2024-08-08,true
TX-02284,CU-0784,4911.26,2024-08-06,true
TX-02285,CU-0785,12669.31,2024-03-24,true
TX-02286,CU-0786,48339.42,2023-03-02,false
TX-02287,CU-0787,15813.11,2024-06-24,true
TX-02288,CU-0788,29380.97,2024-09-04,true
TX-02289,CU-0789,32905.3,2024-10-17,true
TX-02290,CU-0790,9792.62,2023-07-20,false
TX-02291,CU-0791,35988.86,2024-02-13,true
TX-02292,CU-0792,47980.0,2023-08-04,true
TX-02293,CU-0793,17436.14,2023-05-26,false
TX-02294,CU-0794,31594.12,2023-08-30,true
TX-02295,CU-0795,5709.17,2024-09-10,true
TX-02296,CU-0796,20199.72,2024-11-13,false
TX-02297,CU-0797,45435.98,2024-09-23,false
TX-02298,CU-0798,49879.73,2023-06-07,true
TX-02299,CU-0799,22481.67,2024-03-26,true
TX-02300,CU-0800,48091.75,2024-11-17,false
TX-02301,CU-0801,49164.98,2023-02-16,true
TX-02302,CU-0802,47481.53,2024-08-10,true
TX-02303,CU-0803,34610.61,2023-10-15,true
TX-02304,CU-0804,19401.81,2023-02-26,true
TX-02305,CU-0805,23617.0,2023-07-12,true
TX-02306,CU-0806,5560.42,2024-07-03,true
TX-02307,CU-0807,15064.28,2024-02-14,true
TX-02308,CU-0808,23360.66,2023-07-28,false
TX-02309,CU-0809,33029.41,2024-06-19,true
TX-02310,CU-0810,35348.58,2023-08-21,true
TX-02311,CU-0811,28951.33,2024-08-25,true
TX-02312,CU-0812,39208.59,2023-10-02,true
TX-02313,CU-0813,43562.96,2024-09-23,true
TX-02314,CU-0814,36044.54,2024-05-14,false
TX-02315,CU-0815,49570.0,2023-10-28,false
TX-02316,CU-0816,24978.45,2024-08-10,true
TX-02317,CU-0817,7077.87,2024-03-15,true
TX-02318,CU-0818,46716.76,2023-08-31,true
TX-02319,CU-0819,23016.12,2024-01-08,true
TX-02320,CU-0820,38201.59,2024-12-10,false
TX-02321,CU-0821,1944.66,2023-11-23,true
TX-02322,CU-0822,32457.7,2024-11-24,true
TX-02323,CU-0823,38086.06,2023-02-08,true
TX-02324,CU-0824,42935.0,2024-09-24,true
TX-02325,CU-0825,10960.0,2024-08-22,true
TX-02326,CU-0826,15947.75,2024-03-22,false
TX-02327,CU-0827,37155.93,2024-07-02,true
TX-02328,CU-0828,31098.84,2024-08-08,true
TX-02329,CU-0829,29988.84,2023-08-02,false
TX-02330,CU-0830,29194.11,2024-08-24,true
TX-02331,CU-0831,18472.94,2023-03-08,true
TX-02332,CU-0832,45173.47,2024-10-28,false
TX-02333,CU-0833,2061.4,2024-05-29,true
TX-02334,CU-0834,34344.92,2024-08-14,true
TX-02335,CU-0835,13777.0,2023-05-16,false
TX-02336,CU-0836,19832.23,2024-06-01,true
TX-02337,CU-0837,14352.02,2024-01-05,true
TX-02338,CU-0838,43219.68,2024-07-27,true
TX-02339,CU-0839,20425.62,2023-09-26,true
TX-02340,CU-0840,21057.72,2023-09-27,true
TX-02341,CU-0841,48066.93,2024-08-31,true
TX-02342,CU-0842,49502.95,2024-04-15,false
TX-02343,CU-0843,47645.32,2023-09-17,false
TX-02344,CU-0844,19961.54,2023-06-06,true
TX-02345,CU-0845,29224.78,2023-11-13,false
TX-02346,CU-0846,42954.51,2023-05-22,false
TX-02347,CU-0847,19742.68,2024-01-19,false
TX-02348,CU-0848,49225.71,2024-09-24,false
TX-02349,CU-0849,22893.82,2023-12-04,false
TX-02350,CU-0850,34980.26,2023-09-12,true
TX-02351,CU-0851,23088.84,2024-08-03,true
TX-02352,CU-0852,4141.63,2024-08-03,true
TX-02353,CU-0853,6246.22,2023-05-22,false
TX-02354,CU-0854,12565.71,2024-10-29,true
TX-02355,CU-0855,6547.17,2024-10-25,true
TX-02356,CU-0856,49601.63,2024-07-19,true
TX-02357,CU-0857,30607.45,2024-07-04,false
TX-02358,CU-0858,24543.52,2023-01-14,true
TX-02359,CU-0859,44104.03,2024-06-11,true
TX-02360,CU-0860,20176.54,2024-07-19,false
TX-02361,CU-0861,2046.38,2023-02-20,true
TX-02362,CU-0862,37685.6,2024-07-11,true
TX-02363,CU-0863,42663.48,2023-10-04,false
TX-02364,CU-0864,27027.4,2024-07-27,false
TX-02365,CU-0865,46320.65,2023-04-20,true
TX-02366,CU-0866,33488.6,2024-10-11,false
TX-02367,CU-0867,20323.08,2024-09-02,false
TX-02368,CU-0868,1786.32,2024-02-21,true
TX-02369,CU-0869,21415.52,2024-07-20,false
TX-02370,CU-0870,34252.16,2023-08-14,true
TX-02371,CU-0871,31039.77,2023-12-27,true
TX-02372,CU-0872,14085.82,2023-05-16,true
TX-02373,CU-0873,9235.61,2024-03-15,true
TX-02374,CU-0874,5394.79,2024-10-25,false
TX-02375,CU-0875,25841.14,2024-02-18,true
TX-02376,CU-0876,18708.73,2023-07-31,true
TX-02377,CU-0877,33881.05,2023-07-21,true
TX-02378,CU-0878,8201.1,2024-06-02,false
TX-02379,CU-0879,39438.08,2024-04-01,true
TX-02380,CU-0880,5521.07,2024-01-25,true
TX-02381,CU-0881,26116.85,2023-12-16,true
TX-02382,CU-0882,9859.47,2023-08-09,false
TX-02383,CU-0883,765.17,2024-04-03,true
TX-02384,CU-0884,30507.91,2023-06-05,true
TX-02385,CU-0885,20372.24,2024-03-25,true
TX-02386,CU-0886,6244.02,2023-09-06,false
TX-02387,CU-0887,25306.87,2024-09-03,true
TX-02388,CU-0888,6310.7,2023-04-17,true
TX-02389,CU-0889,15570.71,2023-09-15,true
TX-02390,CU-0890,22576.38,2024-10-27,false
TX-02391,CU-0891,15303.81,2023-08-06,true
TX-02392,CU-0892,1013.32,2024-01-04,true
TX-02393,CU-0893,34247.24,2023-11-02,true
TX-02394,CU-0894,23763.76,2024-06-14,false
TX-02395,CU-0895,31468.21,2024-06-02,true
TX-02396,CU-0896,18723.19,2024-10-19,true
TX-02397,CU-0897,29147.91,2023-04-12,false
TX-02398,CU-0898,24321.96,2023-08-06,true
TX-02399,CU-0899,29742.41,2024-03-12,false
TX-02400,CU-0900,44740.81,2024-06-15,true
TX-02401,CU-0901,7004.64,2024-04-24,false
TX-02402,CU-0902,30211.03,2024-04-11,true
TX-02403,CU-0903,12544.55,2023-01-04,true
TX-02404,CU-0904,17887.3,2023-05-08,true
TX-02405,CU-0905,23975.62,2023-08-05,true
TX-02406,CU-0906,35727.71,2023-05-23,true
TX-02407,CU-0907,11106.92,2024-03-12,true
TX-02408,CU-0908,45840.82,2024-01-31,true
TX-02409,CU-0909,11698.86,2023-08-04,true
TX-02410,CU-0910,29489.37,2023-02-23,true
TX-02411,CU-0911,44432.42,2023-11-09,false
TX-02412,CU-0912,29374.41,2023-10-31,true
TX-02413,CU-0913,1284.82,2024-07-29,true
TX-02414,CU-0914,35035.84,2023-04-02,true
TX-02415,CU-0915,4565.48,2023-03-12,true
TX-02416,CU-0916,21000.27,2023-02-20,true
TX-02417,CU-0917,21406.6,2023-02-13,true
TX-02418,CU-0918,9165.76,2023-07-13,false
TX-02419,CU-0919,45661.3,2023-07-12,true
TX-02420,CU-0920,18370.46,2024-07-29,true
TX-02421,CU-0921,43361.04,2023-11-26,true
TX-02422,CU-0922,19913.48,2023-11-19,true
TX-02423,CU-0923,44367.24,2024-11-18,false
TX-02424,CU-0924,24527.73,2024-03-09,true
TX-02425,CU-0925,172.62,2023-06-21,true
TX-02426,CU-0926,17828.3,2023-08-04,true
TX-02427,CU-0927,36857.3,2023-08-08,true
TX-02428,CU-0928,14434.04,2024-06-02,true
TX-02429,CU-0929,28100.77,2023-05-11,true
TX-02430,CU-0930,31166.62,2023-07-16,false
TX-02431,CU-0931,48223.98,2023-12-27,false
TX-02432,CU-0932,21004.64,2023-01-22,true
TX-02433,CU-0933,28258.07,2024-12-30,false
TX-02434,CU-0934,5109.3,2024-01-02,false
TX-02435,CU-0935,27281.69,2024-11-11,true
TX-02436,CU-0936,8983.74,2023-04-16,false
TX-02437,CU-0937,8951.54,2024-03-03,true
TX-02438,CU-0938,17760.93,2023-09-23,true
TX-02439,CU-0939,31399.18,2024-02-27,false
TX-02440,CU-0940,10153.59,2024-05-01,true
TX-02441,CU-0941,19644.34,2024-07-10,true
TX-02442,CU-0942,33952.91,2024-10-16,true
TX-02443,CU-0943,26841.27,2023-07-10,true
TX-02444,CU-0944,16891.28,2023-10-03,true
TX-02445,CU-0945,28135.89,2023-07-12,true
TX-02446,CU-0946,12374.61,2023-07-25,true
TX-02447,CU-0947,6890.92,2024-07-26,true
TX-02448,CU-0948,19053.92,2023-07-06,true
TX-02449,CU-0949,29168.14,2023-01-15,true
TX-02450,CU-0950,48911.13,2024-09-06,true
TX-02451,CU-0951,24777.21,2024-08-05,true
TX-02452,CU-0952,33397.41,2023-04-21,true
TX-02453,CU-0953,28102.36,2024-11-29,false
TX-02454,CU-0954,4182.74,2024-12-13,true
TX-02455,CU-0955,16849.19,2024-05-21,true
TX-02456,CU-0956,44933.41,2024-04-08,true
TX-02457,CU-0957,6536.96,2024-08-30,true
TX-02458,CU-0958,40466.27,2024-06-29,false
TX-02459,CU-0959,3489.18,2024-01-30,false
TX-02460,CU-0960,43162.97,2023-03-28,true
TX-02461,CU-0961,39355.19,2024-02-17,true
TX-02462,CU-0962,17002.26,2024-03-25,true
TX-02463,CU-0963,38629.27,2024-04-17,false
TX-02464,CU-0964,38168.63,2024-07-15,true
TX-02465,CU-0965,14976.66,2023-09-19,true
TX-02466,CU-0966,38459.36,2023-06-21,true
TX-02467,CU-0967,2278.24,2023-05-23,true
TX-02468,CU-0968,27582.3,2024-11-29,false
TX-02469,CU-0969,5780.58,2023-05-08,false
TX-02470,CU-0970,17920.08,2023-03-03,true
TX-02471,CU-0971,13319.31,2024-10-06,true
TX-02472,CU-0972,39182.07,2023-09-18,false
TX-02473,CU-0973,22617.22,2023-11-24,true
TX-02474,CU-0974,17035.19,2024-09-06,true
TX-02475,CU-0975,12682.71,2024-07-03,true
TX-02476,CU-0976,18376.92,2023-08-31,true
TX-02477,CU-0977,9295.36,2024-03-18,true
TX-02478,CU-0978,32379.34,2023-04-15,true
TX-02479,CU-0979,6155.26,2023-09-23,false
TX-02480,CU-0980,8078.25,2024-09-14,true
TX-02481,CU-0981,21771.74,2023-09-10,true
TX-02482,CU-0982,3879.68,2024-04-25,false
TX-02483,CU-0983,6772.41,2023-12-25,true
TX-02484,CU-0984,26573.88,2023-02-22,true
TX-02485,CU-0985,27521.53,2023-07-04,true
TX-02486,CU-0986,1783.61,2023-04-28,true
TX-02487,CU-0987,46248.71,2023-07-10,true
TX-02488,CU-0988,22257.52,2023-09-15,true
TX-02489,CU-0989,46149.27,2024-01-01,true
TX-02490,CU-0990,49346.3,2024-12-09,true
TX-02491,CU-0991,4354.73,2023-11-06,true
TX-02492,CU-0992,49840.46,2024-10-19,true
TX-02493,CU-0993,3812.95,2024-01-26,true
TX-02494,CU-0994,24812.01,2023-08-01,false
TX-02495,CU-0995,4182.64,2023-11-05,false
TX-02496,CU-0996,6968.89,2023-11-29,true
TX-02497,CU-0997,9356.47,2024-09-01,true
TX-02498,CU-0998,42444.04,2023-12-30,true
TX-02499,CU-0999,11068.1,2023-06-30,true
TX-02500,CU-1000,335.73,2024-03-19,true
