transaccionId,dispositivoId,fecha,ipUsada,exitosa
TX-01924,DV-0324,2024-06-16,211.43.86.169,true
TX-01925,DV-0325,2023-10-30,144.239.62.42,false
TX-01926,DV-0326,2024-06-17,55.129.162.97,false
TX-01927,DV-0327,2023-12-06,92.132.46.69,true
TX-01928,DV-0328,2024-12-10,223.19.29.114,true
TX-01929,DV-0329,2023-11-14,64.179.121.186,true
TX-01930,DV-0330,2024-12-08,222.241.15.26,true
TX-01931,DV-0331,2023-04-16,155.79.110.131,true
TX-01932,DV-0332,2023-12-19,95.96.7.216,true
TX-01933,DV-0333,2023-01-27,169.183.229.211,false
TX-01934,DV-0334,2023-08-24,209.210.115.191,true
TX-01935,DV-0335,2024-09-03,142.180.70.72,true
TX-01936,DV-0336,2023-04-28,46.98.57.2,true
TX-01937,DV-0337,2024-03-12,162.145.147.7,true
TX-01938,DV-0338,2023-04-16,106.121.224.55,true
TX-01939,DV-0339,2023-05-01,24.6.37.17,true
TX-01940,DV-0340,2023-08-08,27.18.124.28,true
TX-01941,DV-0341,2024-09-29,109.247.67.148,false
TX-01942,DV-0342,2023-06-25,172.17.0.48,false
TX-01943,DV-0343,2024-08-03,208.124.130.192,false
TX-01944,DV-0344,2023-08-02,128.128.121.48,true
TX-01945,DV-0345,2023-06-29,70.91.247.238,false
TX-01946,DV-0346,2023-11-16,128.204.106.8,false
TX-01947,DV-0347,2024-05-23,128.112.52.247,true
TX-01948,DV-0348,2023-02-23,32.225.43.232,true
TX-01949,DV-0349,2023-12-12,31.156.161.140,true
TX-01950,DV-0350,2023-12-06,86.132.169.134,true
TX-01951,DV-0351,2024-09-17,94.153.185.80,true
TX-01952,DV-0352,2023-11-03,65.103.198.59,true
TX-01953,DV-0353,2023-07-07,31.167.232.137,false
TX-01954,DV-0354,2024-04-20,159.71.196.65,true
TX-01955,DV-0355,2023-06-28,136.36.247.226,true
TX-01956,DV-0356,2023-10-16,142.122.238.220,true
TX-01957,DV-0357,2023-11-28,28.62.9.248,false
TX-01958,DV-0358,2024-08-27,41.223.174.221,false
TX-01959,DV-0359,2023-12-03,30.87.28.70,true
TX-01960,DV-0360,2024-10-09,126.73.135.11,true
TX-01961,DV-0361,2024-09-09,45.0.18.74,true
TX-01962,DV-0362,2024-10-22,206.169.24.122,true
TX-01963,DV-0363,2024-11-26,130.42.79.143,true
TX-01964,DV-0364,2024-07-15,160.50.53.49,false
TX-01965,DV-0365,2023-05-06,104.138.173.47,false
TX-01966,DV-0366,2024-08-01,210.213.176.181,true
TX-01967,DV-0367,2023-10-16,75.115.249.73,false
TX-01968,DV-0368,2024-09-25,94.146.79.158,true
TX-01969,DV-0369,2024-06-16,177.79.196.223,true
TX-01970,DV-0370,2023-11-03,176.59.230.125,true
TX-01971,DV-0371,2024-10-04,81.91.186.52,false
TX-01972,DV-0372,2024-07-14,26.151.193.182,true
TX-01973,DV-0373,2023-05-04,178.65.19.136,true
TX-01974,DV-0374,2023-01-03,197.83.29.86,true
TX-01975,DV-0375,2023-01-31,153.197.51.87,false
TX-01976,DV-0376,2023-08-05,137.66.118.57,true
TX-01977,DV-0377,2024-07-23,6.25.161.204,true
TX-01978,DV-0378,2024-07-05,159.163.115.207,true
TX-01979,DV-0379,2024-09-26,157.5.173.4,true
TX-01980,DV-0380,2024-11-19,154.201.2.16,true
TX-01981,DV-0381,2024-10-22,49.168.115.203,true
TX-01982,DV-0382,2023-12-29,93.195.213.209,true
TX-01983,DV-0383,2024-08-23,59.226.81.221,true
TX-01984,DV-0384,2023-09-25,165.91.127.246,true
TX-01985,DV-0385,2024-01-03,16.13.57.59,true
TX-01986,DV-0386,2023-09-06,4.50.161.173,true
TX-01987,DV-0387,2023-04-26,25.95.163.179,false
TX-01988,DV-0388,2023-08-28,189.1.226.139,true
TX-01989,DV-0389,2023-09-30,146.120.151.180,true
TX-01990,DV-0390,2023-04-11,183.135.26.180,true
TX-01991,DV-0391,2024-06-06,207.144.207.218,true
TX-01992,DV-0392,2024-11-22,134.30.120.51,true
TX-01993,DV-0393,2023-02-25,58.174.90.133,true
TX-01994,DV-0394,2024-05-17,57.53.144.163,true
TX-01995,DV-0395,2023-04-25,187.187.167.145,true
TX-01996,DV-0396,2024-09-29,195.14.72.35,false
TX-01997,DV-0397,2023-05-17,5.47.10.185,true
TX-01998,DV-0398,2024-10-31,131.90.173.188,true
TX-01999,DV-0399,2024-11-23,216.192.162.122,false
TX-02000,DV-0400,2024-04-29,27.190.131.1,true
TX-02001,DV-0001,2023-09-09,156.36.236.184,true
TX-02002,DV-0002,2023-06-16,218.216.233.47,true
TX-02003,DV-0003,2024-03-04,218.17.142.217,false
TX-02004,DV-0004,2024-04-07,193.100.229.139,true
TX-02005,DV-0005,2023-04-19,29.147.42.229,true
TX-02006,DV-0006,2024-10-13,137.78.11.158,true
TX-02007,DV-0007,2024-12-13,78.113.34.31,true
TX-02008,DV-0008,2023-09-20,23.250.73.187,true
TX-02009,DV-0009,2023-05-16,223.217.165.19,true
TX-02010,DV-0010,2024-08-22,10.201.117.1,false
TX-02011,DV-0011,2024-03-25,59.228.139.201,true
TX-02012,DV-0012,2023-02-26,190.78.84.85,true
TX-02013,DV-0013,2024-04-03,49.50.247.110,false
TX-02014,DV-0014,2023-09-27,62.22.181.160,true
TX-02015,DV-0015,2024-03-06,27.38.150.214,true
TX-02016,DV-0016,2023-11-22,32.19.179.173,true
TX-02017,DV-0017,2024-02-08,63.181.204.132,true
TX-02018,DV-0018,2023-01-26,98.168.215.179,false
TX-02019,DV-0019,2023-09-01,13.188.244.168,true
TX-02020,DV-0020,2024-05-26,93.107.130.152,true
TX-02021,DV-0021,2023-05-16,18.86.117.7,true
TX-02022,DV-0022,2023-06-17,214.231.206.3,true
TX-02023,DV-0023,2024-06-23,10.230.207.8,false
TX-02024,DV-0024,2023-07-04,15.178.242.198,false
TX-02025,DV-0025,2023-03-12,175.49.82.155,false
TX-02026,DV-0026,2023-02-23,175.202.203.190,true
TX-02027,DV-0027,2024-10-04,111.250.52.199,true
TX-02028,DV-0028,2023-06-13,3.254.247.175,false
TX-02029,DV-0029,2024-04-16,165.74.13.161,true
TX-02030,DV-0030,2023-06-12,172.112.122.140,false
TX-02031,DV-0031,2024-07-24,57.180.188.135,true
TX-02032,DV-0032,2024-11-15,222.118.161.210,true
TX-02033,DV-0033,2024-07-28,157.253.140.17,false
TX-02034,DV-0034,2023-09-19,42.90.135.198,true
TX-02035,DV-0035,2023-11-13,75.33.122.69,true
TX-02036,DV-0036,2024-09-02,12.234.50.16,true
TX-02037,DV-0037,2023-07-09,160.6.220.252,true
TX-02038,DV-0038,2023-03-24,42.157.48.84,false
TX-02039,DV-0039,2023-10-28,101.60.44.171,true
TX-02040,DV-0040,2024-05-06,183.100.225.95,true
TX-02041,DV-0041,2023-03-27,160.140.220.250,true
TX-02042,DV-0042,2024-03-18,205.17.174.36,true
TX-02043,DV-0043,2024-05-30,22.16.3.33,true
TX-02044,DV-0044,2024-09-30,120.36.78.77,true
TX-02045,DV-0045,2023-03-20,59.129.207.127,true
TX-02046,DV-0046,2024-06-02,21.118.246.32,true
TX-02047,DV-0047,2024-07-01,103.60.10.110,true
TX-02048,DV-0048,2024-02-04,210.201.210.244,true
TX-02049,DV-0049,2024-04-27,36.13.152.29,true
TX-02050,DV-0050,2024-02-25,191.78.239.42,false
TX-02051,DV-0051,2024-05-01,72.15.202.219,true
TX-02052,DV-0052,2023-04-04,31.53.242.49,true
TX-02053,DV-0053,2024-02-02,149.59.129.124,true
TX-02054,DV-0054,2023-03-21,213.16.36.52,false
TX-02055,DV-0055,2023-04-26,205.149.153.171,true
TX-02056,DV-0056,2023-03-30,171.106.6.174,true
TX-02057,DV-0057,2024-01-28,68.134.181.128,true
TX-02058,DV-0058,2023-06-06,20.227.250.133,true
TX-02059,DV-0059,2024-12-21,50.246.161.91,true
TX-02060,DV-0060,2023-11-01,105.118.194.21,true
TX-02061,DV-0061,2023-08-19,104.253.59.105,false
TX-02062,DV-0062,2023-09-19,213.168.254.188,true
TX-02063,DV-0063,2024-12-15,6.153.24.180,false
TX-02064,DV-0064,2023-12-31,129.178.146.60,true
TX-02065,DV-0065,2023-06-24,74.140.137.59,false
TX-02066,DV-0066,2023-05-31,92.184.165.79,true
TX-02067,DV-0067,2024-05-08,5.162.148.25,true
TX-02068,DV-0068,2024-06-07,110.95.3.5,true
TX-02069,DV-0069,2024-01-25,19.195.122.97,true
TX-02070,DV-0070,2023-04-05,85.185.115.193,false
TX-02071,DV-0071,2023-12-22,84.206.140.130,true
TX-02072,DV-0072,2023-03-04,198.92.151.132,true
TX-02073,DV-0073,2023-09-04,83.131.27.13,false
TX-02074,DV-0074,2023-08-18,126.117.158.153,false
TX-02075,DV-0075,2024-09-19,17.183.141.74,true
TX-02076,DV-0076,2023-10-27,191.69.85.12,false
TX-02077,DV-0077,2023-11-07,12.202.206.164,true
TX-02078,DV-0078,2023-09-19,22.182.245.136,true
TX-02079,DV-0079,2024-12-10,176.55.196.31,false
TX-02080,DV-0080,2023-11-22,89.103.206.167,true
TX-02081,DV-0081,2024-02-18,74.101.0.121,true
TX-02082,DV-0082,2023-04-21,86.175.239.86,true
TX-02083,DV-0083,2023-03-14,76.86.223.12,false
TX-02084,DV-0084,2023-08-10,32.55.83.2,true
TX-02085,DV-0085,2024-09-29,59.222.91.87,true
TX-02086,DV-0086,2024-07-26,59.192.253.17,false
TX-02087,DV-0087,2023-02-12,62.88.163.38,true
TX-02088,DV-0088,2023-03-08,159.26.103.184,true
TX-02089,DV-0089,2023-06-11,80.224.122.190,true
TX-02090,DV-0090,2023-12-02,112.185.236.11,true
TX-02091,DV-0091,2024-06-20,148.54.155.30,true
TX-02092,DV-0092,2023-07-14,101.193.82.212,true
TX-02093,DV-0093,2023-04-14,1.160.195.36,false
TX-02094,DV-0094,2024-05-02,96.175.235.95,false
TX-02095,DV-0095,2023-05-27,125.58.221.0,true
TX-02096,DV-0096,2023-03-28,78.97.130.37,true
TX-02097,DV-0097,2023-01-02,88.58.61.155,true
TX-02098,DV-0098,2024-10-06,3.219.176.19,true
TX-02099,DV-0099,2023-04-07,101.86.242.199,true
TX-02100,DV-0100,2023-03-05,201.38.163.115,false
TX-02101,DV-0101,2023-04-30,209.30.18.228,true
TX-02102,DV-0102,2023-04-09,64.161.57.24,true
TX-02103,DV-0103,2024-01-23,204.146.174.19,true
TX-02104,DV-0104,2024-04-19,10.39.88.113,true
TX-02105,DV-0105,2023-04-23,13.115.135.15,false
TX-02106,DV-0106,2024-07-26,143.247.190.161,true
TX-02107,DV-0107,2023-05-19,62.231.48.111,true
TX-02108,DV-0108,2024-03-19,123.240.57.167,false
TX-02109,DV-0109,2023-06-09,29.228.239.117,true
TX-02110,DV-0110,2023-02-06,196.90.64.159,false
TX-02111,DV-0111,2024-06-14,191.9.243.166,false
TX-02112,DV-0112,2023-12-06,137.55.60.13,false
TX-02113,DV-0113,2023-06-24,154.120.103.152,true
TX-02114,DV-0114,2024-01-19,6.216.147.156,true
TX-02115,DV-0115,2024-05-24,205.47.74.37,true
TX-02116,DV-0116,2024-12-07,219.148.252.131,true
TX-02117,DV-0117,2024-03-11,118.199.125.130,true
TX-02118,DV-0118,2024-05-15,79.224.228.97,true
TX-02119,DV-0119,2023-11-03,114.231.101.225,false
TX-02120,DV-0120,2024-04-04,92.47.199.244,true
TX-02121,DV-0121,2024-12-27,215.197.231.80,true
TX-02122,DV-0122,2024-10-14,33.61.71.188,false
TX-02123,DV-0123,2024-09-01,198.162.180.103,true
TX-02124,DV-0124,2023-09-29,222.154.227.244,false
TX-02125,DV-0125,2023-09-09,103.245.169.207,true
TX-02126,DV-0126,2024-05-29,188.27.3.135,true
TX-02127,DV-0127,2024-04-20,7.252.100.13,true
TX-02128,DV-0128,2024-03-12,13.86.108.212,false
TX-02129,DV-0129,2024-05-26,181.185.149.192,false
TX-02130,DV-0130,2023-12-17,21.155.215.62,false
TX-02131,DV-0131,2024-10-20,138.35.141.29,true
TX-02132,DV-0132,2024-07-30,122.123.129.19,true
TX-02133,DV-0133,2023-08-09,142.142.145.242,true
TX-02134,DV-0134,2023-12-24,169.245.107.79,true
TX-02135,DV-0135,2024-03-01,136.33.45.160,false
TX-02136,DV-0136,2023-06-02,177.247.117.125,true
TX-02137,DV-0137,2023-07-26,108.126.60.215,false
TX-02138,DV-0138,2024-01-10,185.46.171.169,true
TX-02139,DV-0139,2023-04-28,111.3.107.144,false
TX-02140,DV-0140,2023-06-07,120.74.215.67,true
TX-02141,DV-0141,2023-04-26,56.159.209.74,true
TX-02142,DV-0142,2023-03-07,199.254.15.7,false
TX-02143,DV-0143,2024-03-25,150.243.117.236,true
TX-02144,DV-0144,2024-01-15,133.58.141.153,false
TX-02145,DV-0145,2024-08-15,43.79.22.196,true
TX-02146,DV-0146,2023-08-19,84.115.126.207,true
TX-02147,DV-0147,2023-05-30,36.231.179.70,true
TX-02148,DV-0148,2024-06-22,188.136.78.18,true
TX-02149,DV-0149,2023-08-20,175.199.168.102,false
TX-02150,DV-0150,2024-04-14,116.116.90.145,true
TX-02151,DV-0151,2023-09-30,201.65.214.162,true
TX-02152,DV-0152,2023-02-01,215.50.215.34,true
TX-02153,DV-0153,2024-06-02,118.147.148.88,true
TX-02154,DV-0154,2024-12-26,145.249.212.94,false
TX-02155,DV-0155,2023-12-31,202.156.136.163,true
TX-02156,DV-0156,2023-12-11,135.11.1.229,true
TX-02157,DV-0157,2023-12-08,11.37.250.98,false
TX-02158,DV-0158,2023-07-11,104.73.39.64,false
TX-02159,DV-0159,2023-10-14,215.65.228.99,true
TX-02160,DV-0160,2024-02-14,222.197.85.59,true
TX-02161,DV-0161,2024-08-02,143.32.200.159,true
TX-02162,DV-0162,2024-01-25,178.16.197.231,true
TX-02163,DV-0163,2023-08-09,82.64.86.130,false
TX-02164,DV-0164,2024-10-05,85.225.59.82,false
TX-02165,DV-0165,2024-11-05,135.15.91.78,true
TX-02166,DV-0166,2024-05-14,112.25.138.165,true
TX-02167,DV-0167,2024-06-27,146.207.166.202,true
TX-02168,DV-0168,2023-04-30,55.231.164.213,false
TX-02169,DV-0169,2024-07-24,104.43.239.30,true
TX-02170,DV-0170,2023-12-11,170.237.218.147,false
TX-02171,DV-0171,2024-07-14,46.22.18.184,true
TX-02172,DV-0172,2024-09-15,115.204.232.111,false
TX-02173,DV-0173,2023-10-13,211.197.22.137,true
TX-02174,DV-0174,2023-08-07,210.156.243.98,true
TX-02175,DV-0175,2023-06-07,26.74.230.37,true
TX-02176,DV-0176,2024-11-08,216.217.36.245,true
TX-02177,DV-0177,2024-05-07,145.96.163.106,true
TX-02178,DV-0178,2024-08-27,145.189.190.139,true
TX-02179,DV-0179,2023-04-17,185.240.109.140,true
TX-02180,DV-0180,2024-02-10,57.242.124.246,false
TX-02181,DV-0181,2024-08-08,109.187.200.90,false
TX-02182,DV-0182,2024-10-14,40.9.96.213,false
TX-02183,DV-0183,2023-05-09,23.91.123.73,true
TX-02184,DV-0184,2024-02-23,9.19.215.220,true
TX-02185,DV-0185,2023-06-25,49.195.73.150,true
TX-02186,DV-0186,2024-12-12,13.207.236.127,true
TX-02187,DV-0187,2024-03-24,35.41.183.21,true
TX-02188,DV-0188,2023-07-23,91.25.244.62,true
TX-02189,DV-0189,2024-04-06,17.52.127.75,true
TX-02190,DV-0190,2024-03-06,1.243.148.226,false
TX-02191,DV-0191,2023-09-08,23.201.133.91,false
TX-02192,DV-0192,2023-07-21,12.149.171.120,false
TX-02193,DV-0193,2024-01-24,145.155.111.207,true
TX-02194,DV-0194,2023-12-11,130.223.216.77,true
TX-02195,DV-0195,2024-11-20,65.54.127.216,true
TX-02196,DV-0196,2023-02-18,35.243.180.104,false
TX-02197,DV-0197,2024-01-30,58.19.149.255,true
TX-02198,DV-0198,2023-03-07,93.146.221.47,true
TX-02199,DV-0199,2024-06-16,71.249.197.52,true
TX-02200,DV-0200,2023-03-10,175.253.174.217,true
TX-02201,DV-0201,2024-10-09,86.170.184.246,true
TX-02202,DV-0202,2024-10-08,17.198.55.198,true
TX-02203,DV-0203,2023-08-14,57.38.11.77,true
TX-02204,DV-0204,2023-05-12,180.105.27.36,false
TX-02205,DV-0205,2024-01-06,160.120.10.116,true
TX-02206,DV-0206,2024-03-26,45.57.249.148,true
TX-02207,DV-0207,2024-09-03,41.248.245.11,true
TX-02208,DV-0208,2024-06-06,186.81.225.135,true
TX-02209,DV-0209,2024-05-15,168.31.91.26,false
TX-02210,DV-0210,2024-08-06,171.251.122.250,true
TX-02211,DV-0211,2023-07-06,17.66.43.138,true
TX-02212,DV-0212,2024-01-14,99.3.186.171,true
TX-02213,DV-0213,2024-03-10,176.92.34.219,false
TX-02214,DV-0214,2023-06-23,82.251.79.135,true
TX-02215,DV-0215,2023-04-06,132.2.27.72,true
TX-02216,DV-0216,2023-07-26,172.172.6.118,true
TX-02217,DV-0217,2024-10-11,170.22.98.11,true
TX-02218,DV-0218,2024-03-14,197.107.67.100,true
TX-02219,DV-0219,2024-05-15,37.120.47.190,true
TX-02220,DV-0220,2023-11-30,32.127.141.61,true
TX-02221,DV-0221,2023-12-26,195.229.22.145,false
TX-02222,DV-0222,2024-01-24,78.157.79.91,true
TX-02223,DV-0223,2024-09-26,188.6.25.102,true
TX-02224,DV-0224,2023-09-30,3.36.49.57,true
TX-02225,DV-0225,2023-09-02,51.61.226.163,true
TX-02226,DV-0226,2023-03-31,196.214.230.188,false
TX-02227,DV-0227,2024-09-27,218.46.136.40,false
TX-02228,DV-0228,2024-12-31,207.10.13.50,false
TX-02229,DV-0229,2023-08-27,158.135.173.6,false
TX-02230,DV-0230,2023-04-08,38.93.168.232,true
TX-02231,DV-0231,2023-04-25,140.118.176.140,true
TX-02232,DV-0232,2023-10-09,223.152.213.58,false
TX-02233,DV-0233,2024-12-01,178.148.176.63,true
TX-02234,DV-0234,2024-11-11,102.127.74.249,true
TX-02235,DV-0235,2024-05-28,65.210.19.44,true
TX-02236,DV-0236,2024-10-19,95.119.80.223,true
TX-02237,DV-0237,2024-10-02,91.107.148.134,true
TX-02238,DV-0238,2024-05-03,69.139.230.77,true
TX-02239,DV-0239,2024-09-08,182.254.180.138,false
TX-02240,DV-0240,2024-08-26,122.234.137.21,true
TX-02241,DV-0241,2024-07-05,56.51.244.122,false
TX-02242,DV-0242,2024-02-12,14.250.253.186,false
TX-02243,DV-0243,2023-05-30,214.71.153.124,true
TX-02244,DV-0244,2023-08-22,117.126.11.84,true
TX-02245,DV-0245,2023-06-22,135.123.189.141,false
TX-02246,DV-0246,2023-08-17,24.164.53.125,false
TX-02247,DV-0247,2024-03-23,180.8.194.36,false
TX-02248,DV-0248,2024-10-09,108.78.193.238,true
TX-02249,DV-0249,2023-11-21,169.197.30.66,false
TX-02250,DV-0250,2024-08-04,118.153.123.163,true
TX-02251,DV-0251,2023-07-20,47.251.206.203,true
TX-02252,DV-0252,2023-05-04,83.10.206.106,true
TX-02253,DV-0253,2023-11-08,6.20.194.253,false
TX-02254,DV-0254,2023-03-09,173.222.100.193,false
TX-02255,DV-0255,2023-11-16,31.226.92.67,true
TX-02256,DV-0256,2024-04-06,128.138.105.146,false
TX-02257,DV-0257,2023-09-12,139.248.190.107,true
TX-02258,DV-0258,2024-10-03,17.46.44.24,true
TX-02259,DV-0259,2023-03-18,76.81.12.86,true
TX-02260,DV-0260,2024-10-19,142.193.213.196,true
TX-02261,DV-0261,2023-10-01,92.167.231.100,true
TX-02262,DV-0262,2023-12-12,129.115.99.44,true
TX-02263,DV-0263,2023-05-28,212.23.59.58,true
TX-02264,DV-0264,2023-03-24,116.221.193.255,true
TX-02265,DV-0265,2024-02-06,136.155.44.230,true
TX-02266,DV-0266,2023-11-21,146.202.64.21,true
TX-02267,DV-0267,2023-08-08,54.206.253.213,false
TX-02268,DV-0268,2024-04-19,66.104.180.105,true
TX-02269,DV-0269,2024-11-02,220.230.179.221,true
TX-02270,DV-0270,2024-05-16,201.15.170.222,true
TX-02271,DV-0271,2023-06-14,69.222.123.82,true
TX-02272,DV-0272,2023-10-25,32.12.216.113,true
TX-02273,DV-0273,2024-05-23,170.49.91.112,true
TX-02274,DV-0274,2023-12-15,50.135.110.109,true
TX-02275,DV-0275,2024-07-07,137.38.50.72,true
TX-02276,DV-0276,2024-09-08,93.85.227.74,true
TX-02277,DV-0277,2024-07-20,114.150.125.91,true
TX-02278,DV-0278,2024-04-26,98.12.245.139,true
TX-02279,DV-0279,2024-12-11,202.247.47.201,true
TX-02280,DV-0280,2024-03-04,27.221.161.142,true
TX-02281,DV-0281,2023-06-27,108.234.77.40,false
TX-02282,DV-0282,2024-03-07,220.63.3.242,true
TX-02283,DV-0283,2024-08-08,90.178.46.76,true
TX-02284,DV-0284,2024-08-06,193.66.187.171,true
TX-02285,DV-0285,2024-03-24,25.252.80.109,true
TX-02286,DV-0286,2023-03-02,97.163.15.82,false
TX-02287,DV-0287,2024-06-24,15.112.200.3,true
TX-02288,DV-0288,2024-09-04,85.77.64.224,true
TX-02289,DV-0289,2024-10-17,149.232.51.53,true
TX-02290,DV-0290,2023-07-20,136.86.246.176,false
TX-02291,DV-0291,2024-02-13,176.136.173.104,true
TX-02292,DV-0292,2023-08-04,89.249.25.85,true
TX-02293,DV-0293,2023-05-26,222.58.236.12,false
TX-02294,DV-0294,2023-08-30,74.32.242.66,true
TX-02295,DV-0295,2024-09-10,164.57.68.27,true
TX-02296,DV-0296,2024-11-13,94.91.67.198,false
TX-02297,DV-0297,2024-09-23,124.188.217.41,false
TX-02298,DV-0298,2023-06-07,214.241.247.76,true
TX-02299,DV-0299,2024-03-26,177.160.49.225,true
TX-02300,DV-0300,2024-11-17,68.51.83.71,false
TX-02301,DV-0301,2023-02-16,94.95.170.13,true
TX-02302,DV-0302,2024-08-10,123.193.33.204,true
TX-02303,DV-0303,2023-10-15,85.246.209.231,true
TX-02304,DV-0304,2023-02-26,130.126.57.143,true
TX-02305,DV-0305,2023-07-12,141.202.174.215,true
TX-02306,DV-0306,2024-07-03,180.197.27.157,true
TX-02307,DV-0307,2024-02-14,36.175.99.27,true
TX-02308,DV-0308,2023-07-28,21.178.11.114,false
TX-02309,DV-0309,2024-06-19,94.181.254.114,true
TX-02310,DV-0310,2023-08-21,215.118.95.122,true
TX-02311,DV-0311,2024-08-25,211.216.98.138,true
TX-02312,DV-0312,2023-10-02,89.111.123.237,true
TX-02313,DV-0313,2024-09-23,181.23.23.81,true
TX-02314,DV-0314,2024-05-14,126.131.46.47,false
TX-02315,DV-0315,2023-10-28,29.145.167.197,false
TX-02316,DV-0316,2024-08-10,201.238.228.152,true
TX-02317,DV-0317,2024-03-15,150.185.4.125,true
TX-02318,DV-0318,2023-08-31,194.20.139.191,true
TX-02319,DV-0319,2024-01-08,160.57.223.69,true
TX-02320,DV-0320,2024-12-10,69.74.220.127,false
TX-02321,DV-0321,2023-11-23,219.117.66.38,true
TX-02322,DV-0322,2024-11-24,150.179.254.254,true
TX-02323,DV-0323,2023-02-08,109.109.229.235,true
TX-02324,DV-0324,2024-09-24,215.223.51.108,true
TX-02325,DV-0325,2024-08-22,41.159.77.227,true
TX-02326,DV-0326,2024-03-22,39.68.199.80,false
TX-02327,DV-0327,2024-07-02,153.172.166.248,true
TX-02328,DV-0328,2024-08-08,56.44.132.157,true
TX-02329,DV-0329,2023-08-02,112.62.58.164,false
TX-02330,DV-0330,2024-08-24,142.202.108.20,true
TX-02331,DV-0331,2023-03-08,169.62.76.210,true
TX-02332,DV-0332,2024-10-28,50.207.92.54,false
TX-02333,DV-0333,2024-05-29,9.227.140.24,true
TX-02334,DV-0334,2024-08-14,89.198.29.96,true
TX-02335,DV-0335,2023-05-16,218.139.8.117,false
TX-02336,DV-0336,2024-06-01,114.22.30.218,true
TX-02337,DV-0337,2024-01-05,205.225.217.110,true
TX-02338,DV-0338,2024-07-27,124.91.183.73,true
TX-02339,DV-0339,2023-09-26,8.197.152.38,true
TX-02340,DV-0340,2023-09-27,6.88.240.194,true
TX-02341,DV-0341,2024-08-31,135.226.216.172,true
TX-02342,DV-0342,2024-04-15,29.126.223.225,false
TX-02343,DV-0343,2023-09-17,7.243.157.53,false
TX-02344,DV-0344,2023-06-06,221.240.111.176,true
TX-02345,DV-0345,2023-11-13,206.20.158.101,false
TX-02346,DV-0346,2023-05-22,69.116.99.75,false
TX-02347,DV-0347,2024-01-19,153.238.137.153,false
TX-02348,DV-0348,2024-09-24,220.0.99.128,false
TX-02349,DV-0349,2023-12-04,38.134.56.26,false
TX-02350,DV-0350,2023-09-12,37.245.28.147,true
TX-02351,DV-0351,2024-08-03,10.74.240.124,true
TX-02352,DV-0352,2024-08-03,151.144.214.139,true
TX-02353,DV-0353,2023-05-22,76.127.238.22,false
TX-02354,DV-0354,2024-10-29,38.169.148.217,true
TX-02355,DV-0355,2024-10-25,163.104.93.47,true
TX-02356,DV-0356,2024-07-19,204.252.218.21,true
TX-02357,DV-0357,2024-07-04,129.103.149.87,false
TX-02358,DV-0358,2023-01-14,24.10.163.7,true
TX-02359,DV-0359,2024-06-11,32.209.144.103,true
TX-02360,DV-0360,2024-07-19,164.119.112.28,false
TX-02361,DV-0361,2023-02-20,14.20.98.62,true
TX-02362,DV-0362,2024-07-11,79.215.204.47,true
TX-02363,DV-0363,2023-10-04,184.252.233.76,false
TX-02364,DV-0364,2024-07-27,205.25.16.81,false
TX-02365,DV-0365,2023-04-20,172.111.169.39,true
TX-02366,DV-0366,2024-10-11,129.209.140.157,false
TX-02367,DV-0367,2024-09-02,67.151.80.7,false
TX-02368,DV-0368,2024-02-21,171.10.103.210,true
TX-02369,DV-0369,2024-07-20,196.255.51.9,false
TX-02370,DV-0370,2023-08-14,19.51.216.35,true
TX-02371,DV-0371,2023-12-27,197.15.84.79,true
TX-02372,DV-0372,2023-05-16,104.235.59.225,true
TX-02373,DV-0373,2024-03-15,130.242.34.28,true
TX-02374,DV-0374,2024-10-25,139.63.80.226,false
TX-02375,DV-0375,2024-02-18,130.206.249.21,true
TX-02376,DV-0376,2023-07-31,51.232.230.60,true
TX-02377,DV-0377,2023-07-21,90.133.148.156,true
TX-02378,DV-0378,2024-06-02,11.253.0.154,false
TX-02379,DV-0379,2024-04-01,75.55.221.121,true
TX-02380,DV-0380,2024-01-25,143.207.23.1,true
TX-02381,DV-0381,2023-12-16,162.3.24.172,true
TX-02382,DV-0382,2023-08-09,183.196.190.63,false
TX-02383,DV-0383,2024-04-03,191.9.180.3,true
TX-02384,DV-0384,2023-06-05,124.239.153.185,true
TX-02385,DV-0385,2024-03-25,196.66.116.72,true
TX-02386,DV-0386,2023-09-06,45.69.249.54,false
TX-02387,DV-0387,2024-09-03,192.126.139.190,true
TX-02388,DV-0388,2023-04-17,44.19.189.197,true
TX-02389,DV-0389,2023-09-15,125.127.140.3,true
TX-02390,DV-0390,2024-10-27,193.90.103.54,false
TX-02391,DV-0391,2023-08-06,113.130.109.127,true
TX-02392,DV-0392,2024-01-04,75.239.49.9,true
TX-02393,DV-0393,2023-11-02,170.177.45.10,true
TX-02394,DV-0394,2024-06-14,115.107.253.92,false
TX-02395,DV-0395,2024-06-02,218.32.28.250,true
TX-02396,DV-0396,2024-10-19,194.44.57.253,true
TX-02397,DV-0397,2023-04-12,174.244.13.150,false
TX-02398,DV-0398,2023-08-06,5.150.47.115,true
TX-02399,DV-0399,2024-03-12,129.60.155.165,false
TX-02400,DV-0400,2024-06-15,191.80.173.45,true
TX-02401,DV-0001,2024-04-24,46.5.10.25,false
TX-02402,DV-0002,2024-04-11,103.63.178.98,true
TX-02403,DV-0003,2023-01-04,66.176.35.145,true
TX-02404,DV-0004,2023-05-08,23.225.6.109,true
