transaccionId,comercioId,fecha,metodoPago,montoTotal
TX-02010,CO-0210,2024-08-22,transferencia,25441.63
TX-02011,CO-0211,2024-03-25,transferencia,36766.97
TX-02012,CO-0212,2023-02-26,ATM,44965.04
TX-02013,CO-0213,2024-04-03,online,33947.6
TX-02014,CO-0214,2023-09-27,online,104.75
TX-02015,CO-0215,2024-03-06,online,12937.19
TX-02016,CO-0216,2023-11-22,transferencia,39912.66
TX-02017,CO-0217,2024-02-08,transferencia,26711.73
TX-02018,CO-0218,2023-01-26,transferencia,11474.58
TX-02019,CO-0219,2023-09-01,transferencia,7771.22
TX-02020,CO-0220,2024-05-26,app_movil,30472.12
TX-02021,CO-0221,2023-05-16,ATM,24249.84
TX-02022,CO-0222,2023-06-17,online,41794.17
TX-02023,CO-0223,2024-06-23,POS,10186.09
TX-02024,CO-0224,2023-07-04,ATM,23745.59
TX-02025,CO-0225,2023-03-12,POS,14883.13
TX-02026,CO-0226,2023-02-23,app_movil,47148.85
TX-02027,CO-0227,2024-10-04,transferencia,27856.73
TX-02028,CO-0228,2023-06-13,ATM,47802.58
TX-02029,CO-0229,2024-04-16,transferencia,48383.46
TX-02030,CO-0230,2023-06-12,ATM,47209.91
TX-02031,CO-0231,2024-07-24,online,36365.76
TX-02032,CO-0232,2024-11-15,transferencia,48662.21
TX-02033,CO-0233,2024-07-28,transferencia,13520.73
TX-02034,CO-0234,2023-09-19,ATM,113.47
TX-02035,CO-0235,2023-11-13,online,9411.83
TX-02036,CO-0236,2024-09-02,app_movil,4948.56
TX-02037,CO-0237,2023-07-09,transferencia,47172.66
TX-02038,CO-0238,2023-03-24,POS,30649.31
TX-02039,CO-0239,2023-10-28,app_movil,11085.29
TX-02040,CO-0240,2024-05-06,app_movil,15296.01
TX-02041,CO-0241,2023-03-27,app_movil,44780.94
TX-02042,CO-0242,2024-03-18,transferencia,47122.28
TX-02043,CO-0243,2024-05-30,online,28449.39
TX-02044,CO-0244,2024-09-30,ATM,14551.04
TX-02045,CO-0245,2023-03-20,transferencia,31429.17
TX-02046,CO-0246,2024-06-02,POS,23180.97
TX-02047,CO-0247,2024-07-01,online,46561.83
TX-02048,CO-0248,2024-02-04,POS,23343.86
TX-02049,CO-0249,2024-04-27,app_movil,16981.85
TX-02050,CO-0250,2024-02-25,POS,19302.92
TX-02051,CO-0251,2024-05-01,online,29283.47
TX-02052,CO-0252,2023-04-04,app_movil,40853.96
TX-02053,CO-0253,2024-02-02,online,3735.84
TX-02054,CO-0254,2023-03-21,POS,29616.22
TX-02055,CO-0255,2023-04-26,app_movil,16516.86
TX-02056,CO-0256,2023-03-30,POS,43525.89
TX-02057,CO-0257,2024-01-28,app_movil,18152.81
TX-02058,CO-0258,2023-06-06,ATM,17528.14
TX-02059,CO-0259,2024-12-21,app_movil,47686.5
TX-02060,CO-0260,2023-11-01,POS,30099.5
TX-02061,CO-0261,2023-08-19,POS,19250.02
TX-02062,CO-0262,2023-09-19,ATM,7968.77
TX-02063,CO-0263,2024-12-15,ATM,20473.1
TX-02064,CO-0264,2023-12-31,app_movil,603.26
TX-02065,CO-0265,2023-06-24,ATM,36205.82
TX-02066,CO-0266,2023-05-31,app_movil,48504.78
TX-02067,CO-0267,2024-05-08,POS,13597.98
TX-02068,CO-0268,2024-06-07,ATM,42525.17
TX-02069,CO-0269,2024-01-25,app_movil,6151.84
TX-02070,CO-0270,2023-04-05,transferencia,18532.36
TX-02071,CO-0271,2023-12-22,ATM,251.49
TX-02072,CO-0272,2023-03-04,app_movil,48786.72
TX-02073,CO-0273,2023-09-04,POS,40231.79
TX-02074,CO-0274,2023-08-18,transferencia,47369.44
TX-02075,CO-0275,2024-09-19,transferencia,18659.12
TX-02076,CO-0276,2023-10-27,app_movil,6657.96
TX-02077,CO-0277,2023-11-07,POS,38435.11
TX-02078,CO-0278,2023-09-19,app_movil,20185.28
TX-02079,CO-0279,2024-12-10,transferencia,3095.92
TX-02080,CO-0280,2023-11-22,app_movil,46321.12
TX-02081,CO-0281,2024-02-18,transferencia,27171.25
TX-02082,CO-0282,2023-04-21,transferencia,18662.89
TX-02083,CO-0283,2023-03-14,ATM,20642.28
TX-02084,CO-0284,2023-08-10,ATM,16816.82
TX-02085,CO-0285,2024-09-29,POS,7353.3
TX-02086,CO-0286,2024-07-26,app_movil,15915.22
TX-02087,CO-0287,2023-02-12,online,40734.3
TX-02088,CO-0288,2023-03-08,ATM,31564.09
TX-02089,CO-0289,2023-06-11,POS,47890.09
TX-02090,CO-0290,2023-12-02,POS,21374.16
TX-02091,CO-0291,2024-06-20,ATM,35460.91
TX-02092,CO-0292,2023-07-14,POS,3889.87
TX-02093,CO-0293,2023-04-14,app_movil,30959.25
TX-02094,CO-0294,2024-05-02,transferencia,27598.93
TX-02095,CO-0295,2023-05-27,POS,40100.0
TX-02096,CO-0296,2023-03-28,online,46324.57
TX-02097,CO-0297,2023-01-02,app_movil,14609.9
TX-02098,CO-0298,2024-10-06,transferencia,6621.93
TX-02099,CO-0299,2023-04-07,POS,444.19
TX-02100,CO-0300,2023-03-05,app_movil,333.6
TX-02101,CO-0001,2023-04-30,ATM,6629.1
TX-02102,CO-0002,2023-04-09,ATM,2101.46
TX-02103,CO-0003,2024-01-23,POS,45434.14
TX-02104,CO-0004,2024-04-19,POS,39147.11
TX-02105,CO-0005,2023-04-23,POS,41941.56
TX-02106,CO-0006,2024-07-26,app_movil,41798.92
TX-02107,CO-0007,2023-05-19,transferencia,12871.98
TX-02108,CO-0008,2024-03-19,transferencia,19313.43
TX-02109,CO-0009,2023-06-09,app_movil,43382.87
TX-02110,CO-0010,2023-02-06,transferencia,15814.11
TX-02111,CO-0011,2024-06-14,ATM,4190.59
TX-02112,CO-0012,2023-12-06,online,26248.48
TX-02113,CO-0013,2023-06-24,online,49144.02
TX-02114,CO-0014,2024-01-19,ATM,10771.32
TX-02115,CO-0015,2024-05-24,online,25164.28
TX-02116,CO-0016,2024-12-07,ATM,20036.99
TX-02117,CO-0017,2024-03-11,POS,20771.89
TX-02118,CO-0018,2024-05-15,transferencia,8902.56
TX-02119,CO-0019,2023-11-03,transferencia,2204.41
TX-02120,CO-0020,2024-04-04,transferencia,20876.75
TX-02121,CO-0021,2024-12-27,app_movil,31642.03
TX-02122,CO-0022,2024-10-14,online,29914.92
TX-02123,CO-0023,2024-09-01,app_movil,41088.75
TX-02124,CO-0024,2023-09-29,online,25111.46
TX-02125,CO-0025,2023-09-09,app_movil,47329.9
TX-02126,CO-0026,2024-05-29,ATM,8373.94
TX-02127,CO-0027,2024-04-20,ATM,45446.97
TX-02128,CO-0028,2024-03-12,ATM,38377.85
TX-02129,CO-0029,2024-05-26,transferencia,14483.67
TX-02130,CO-0030,2023-12-17,online,34432.77
TX-02131,CO-0031,2024-10-20,POS,1405.42
TX-02132,CO-0032,2024-07-30,app_movil,37842.73
TX-02133,CO-0033,2023-08-09,transferencia,49162.21
TX-02134,CO-0034,2023-12-24,online,12242.36
TX-02135,CO-0035,2024-03-01,ATM,29937.53
TX-02136,CO-0036,2023-06-02,online,45082.5
TX-02137,CO-0037,2023-07-26,transferencia,46.2
TX-02138,CO-0038,2024-01-10,POS,3908.65
TX-02139,CO-0039,2023-04-28,POS,43833.65
TX-02140,CO-0040,2023-06-07,transferencia,31839.05
TX-02141,CO-0041,2023-04-26,online,27445.2
TX-02142,CO-0042,2023-03-07,app_movil,1962.23
TX-02143,CO-0043,2024-03-25,online,18462.5
TX-02144,CO-0044,2024-01-15,ATM,43588.95
TX-02145,CO-0045,2024-08-15,POS,1531.07
TX-02146,CO-0046,2023-08-19,POS,22976.91
TX-02147,CO-0047,2023-05-30,online,28297.34
TX-02148,CO-0048,2024-06-22,transferencia,41712.31
TX-02149,CO-0049,2023-08-20,app_movil,20864.9
TX-02150,CO-0050,2024-04-14,ATM,37332.72
TX-02151,CO-0051,2023-09-30,app_movil,13823.3
TX-02152,CO-0052,2023-02-01,online,29600.07
TX-02153,CO-0053,2024-06-02,POS,47025.58
TX-02154,CO-0054,2024-12-26,POS,24866.13
TX-02155,CO-0055,2023-12-31,online,43604.91
TX-02156,CO-0056,2023-12-11,transferencia,14647.94
TX-02157,CO-0057,2023-12-08,app_movil,32588.01
TX-02158,CO-0058,2023-07-11,transferencia,27164.56
TX-02159,CO-0059,2023-10-14,online,36406.94
TX-02160,CO-0060,2024-02-14,online,29581.65
TX-02161,CO-0061,2024-08-02,online,18594.52
TX-02162,CO-0062,2024-01-25,app_movil,31001.08
TX-02163,CO-0063,2023-08-09,app_movil,8844.54
TX-02164,CO-0064,2024-10-05,POS,37305.37
TX-02165,CO-0065,2024-11-05,ATM,16740.39
TX-02166,CO-0066,2024-05-14,ATM,42135.09
TX-02167,CO-0067,2024-06-27,online,15579.64
TX-02168,CO-0068,2023-04-30,POS,49990.66
TX-02169,CO-0069,2024-07-24,ATM,10319.88
TX-02170,CO-0070,2023-12-11,transferencia,8826.15
TX-02171,CO-0071,2024-07-14,online,27664.2
TX-02172,CO-0072,2024-09-15,ATM,47546.58
TX-02173,CO-0073,2023-10-13,POS,45699.98
TX-02174,CO-0074,2023-08-07,ATM,45431.61
TX-02175,CO-0075,2023-06-07,ATM,21528.75
TX-02176,CO-0076,2024-11-08,transferencia,33050.25
TX-02177,CO-0077,2024-05-07,ATM,34735.21
TX-02178,CO-0078,2024-08-27,app_movil,2366.51
TX-02179,CO-0079,2023-04-17,app_movil,30801.72
TX-02180,CO-0080,2024-02-10,transferencia,48290.77
TX-02181,CO-0081,2024-08-08,online,21024.37
TX-02182,CO-0082,2024-10-14,POS,15998.89
TX-02183,CO-0083,2023-05-09,POS,19348.16
TX-02184,CO-0084,2024-02-23,POS,12283.98
TX-02185,CO-0085,2023-06-25,POS,16273.63
TX-02186,CO-0086,2024-12-12,online,4672.73
TX-02187,CO-0087,2024-03-24,ATM,25782.87
TX-02188,CO-0088,2023-07-23,online,15402.96
TX-02189,CO-0089,2024-04-06,online,38167.69
TX-02190,CO-0090,2024-03-06,POS,44433.19
TX-02191,CO-0091,2023-09-08,transferencia,4863.6
TX-02192,CO-0092,2023-07-21,ATM,35292.46
TX-02193,CO-0093,2024-01-24,app_movil,25287.28
TX-02194,CO-0094,2023-12-11,POS,41366.24
TX-02195,CO-0095,2024-11-20,POS,28783.2
TX-02196,CO-0096,2023-02-18,ATM,4103.09
TX-02197,CO-0097,2024-01-30,online,10467.15
TX-02198,CO-0098,2023-03-07,POS,35459.83
TX-02199,CO-0099,2024-06-16,online,28444.55
TX-02200,CO-0100,2023-03-10,app_movil,366.1
TX-02201,CO-0101,2024-10-09,transferencia,5292.69
TX-02202,CO-0102,2024-10-08,ATM,33853.36
TX-02203,CO-0103,2023-08-14,POS,29624.76
TX-02204,CO-0104,2023-05-12,transferencia,43763.68
TX-02205,CO-0105,2024-01-06,transferencia,23273.17
TX-02206,CO-0106,2024-03-26,POS,21557.73
TX-02207,CO-0107,2024-09-03,ATM,6567.06
TX-02208,CO-0108,2024-06-06,transferencia,11250.04
TX-02209,CO-0109,2024-05-15,online,4030.44
TX-02210,CO-0110,2024-08-06,transferencia,45044.53
TX-02211,CO-0111,2023-07-06,app_movil,47509.5
TX-02212,CO-0112,2024-01-14,ATM,21159.44
TX-02213,CO-0113,2024-03-10,online,37675.21
TX-02214,CO-0114,2023-06-23,ATM,5494.49
TX-02215,CO-0115,2023-04-06,ATM,8616.03
TX-02216,CO-0116,2023-07-26,ATM,1184.38
TX-02217,CO-0117,2024-10-11,online,20796.74
TX-02218,CO-0118,2024-03-14,online,37247.62
TX-02219,CO-0119,2024-05-15,transferencia,5753.87
TX-02220,CO-0120,2023-11-30,POS,44715.44
TX-02221,CO-0121,2023-12-26,online,44994.3
TX-02222,CO-0122,2024-01-24,ATM,38209.72
TX-02223,CO-0123,2024-09-26,app_movil,34668.54
TX-02224,CO-0124,2023-09-30,ATM,24524.49
TX-02225,CO-0125,2023-09-02,online,8275.4
TX-02226,CO-0126,2023-03-31,ATM,43197.34
TX-02227,CO-0127,2024-09-27,ATM,36519.39
TX-02228,CO-0128,2024-12-31,online,38224.03
TX-02229,CO-0129,2023-08-27,POS,44599.43
TX-02230,CO-0130,2023-04-08,app_movil,12803.58
TX-02231,CO-0131,2023-04-25,transferencia,45101.51
TX-02232,CO-0132,2023-10-09,ATM,45856.53
TX-02233,CO-0133,2024-12-01,transferencia,23872.95
TX-02234,CO-0134,2024-11-11,ATM,10566.15
TX-02235,CO-0135,2024-05-28,app_movil,17988.32
TX-02236,CO-0136,2024-10-19,transferencia,35810.1
TX-02237,CO-0137,2024-10-02,online,42679.12
TX-02238,CO-0138,2024-05-03,online,35031.52
TX-02239,CO-0139,2024-09-08,POS,45869.91
TX-02240,CO-0140,2024-08-26,transferencia,46551.76
TX-02241,CO-0141,2024-07-05,transferencia,4830.73
TX-02242,CO-0142,2024-02-12,app_movil,25842.1
TX-02243,CO-0143,2023-05-30,transferencia,26262.45
TX-02244,CO-0144,2023-08-22,app_movil,3032.92
TX-02245,CO-0145,2023-06-22,online,4841.04
TX-02246,CO-0146,2023-08-17,online,49922.68
TX-02247,CO-0147,2024-03-23,online,18684.39
TX-02248,CO-0148,2024-10-09,POS,27001.71
TX-02249,CO-0149,2023-11-21,transferencia,2696.33
TX-02250,CO-0150,2024-08-04,app_movil,7182.44
TX-02251,CO-0151,2023-07-20,POS,47002.37
TX-02252,CO-0152,2023-05-04,POS,36065.69
TX-02253,CO-0153,2023-11-08,transferencia,9566.54
TX-02254,CO-0154,2023-03-09,online,48993.22
TX-02255,CO-0155,2023-11-16,online,46131.94
TX-02256,CO-0156,2024-04-06,online,48853.22
TX-02257,CO-0157,2023-09-12,ATM,39912.99
TX-02258,CO-0158,2024-10-03,ATM,3139.69
TX-02259,CO-0159,2023-03-18,app_movil,8130.83
TX-02260,CO-0160,2024-10-19,online,7064.07
TX-02261,CO-0161,2023-10-01,POS,6797.94
TX-02262,CO-0162,2023-12-12,online,45146.91
TX-02263,CO-0163,2023-05-28,app_movil,4018.07
TX-02264,CO-0164,2023-03-24,online,19480.33
TX-02265,CO-0165,2024-02-06,online,30520.37
TX-02266,CO-0166,2023-11-21,app_movil,49453.94
TX-02267,CO-0167,2023-08-08,app_movil,21799.4
TX-02268,CO-0168,2024-04-19,app_movil,4835.51
TX-02269,CO-0169,2024-11-02,transferencia,42714.95
TX-02270,CO-0170,2024-05-16,app_movil,33296.23
TX-02271,CO-0171,2023-06-14,app_movil,43091.79
TX-02272,CO-0172,2023-10-25,app_movil,49521.14
TX-02273,CO-0173,2024-05-23,POS,30325.65
TX-02274,CO-0174,2023-12-15,online,44905.31
TX-02275,CO-0175,2024-07-07,POS,38142.2
TX-02276,CO-0176,2024-09-08,transferencia,34850.76
TX-02277,CO-0177,2024-07-20,transferencia,8351.58
TX-02278,CO-0178,2024-04-26,POS,34255.64
TX-02279,CO-0179,2024-12-11,online,24210.73
TX-02280,CO-0180,2024-03-04,transferencia,13040.44
TX-02281,CO-0181,2023-06-27,POS,6457.01
TX-02282,CO-0182,2024-03-07,online,6914.8
TX-02283,CO-0183,2024-08-08,online,38021.09
TX-02284,CO-0184,2024-08-06,app_movil,4911.26
TX-02285,CO-0185,2024-03-24,ATM,12669.31
TX-02286,CO-0186,2023-03-02,ATM,48339.42
TX-02287,CO-0187,2024-06-24,ATM,15813.11
TX-02288,CO-0188,2024-09-04,app_movil,29380.97
TX-02289,CO-0189,2024-10-17,transferencia,32905.3
TX-02290,CO-0190,2023-07-20,ATM,9792.62
TX-02291,CO-0191,2024-02-13,ATM,35988.86
TX-02292,CO-0192,2023-08-04,transferencia,47980.0
TX-02293,CO-0193,2023-05-26,POS,17436.14
TX-02294,CO-0194,2023-08-30,transferencia,31594.12
TX-02295,CO-0195,2024-09-10,online,5709.17
TX-02296,CO-0196,2024-11-13,online,20199.72
TX-02297,CO-0197,2024-09-23,ATM,45435.98
TX-02298,CO-0198,2023-06-07,app_movil,49879.73
TX-02299,CO-0199,2024-03-26,POS,22481.67
TX-02300,CO-0200,2024-11-17,transferencia,48091.75
TX-02301,CO-0201,2023-02-16,transferencia,49164.98
TX-02302,CO-0202,2024-08-10,app_movil,47481.53
TX-02303,CO-0203,2023-10-15,online,34610.61
TX-02304,CO-0204,2023-02-26,online,19401.81
TX-02305,CO-0205,2023-07-12,transferencia,23617.0
TX-02306,CO-0206,2024-07-03,online,5560.42
TX-02307,CO-0207,2024-02-14,ATM,15064.28
TX-02308,CO-0208,2023-07-28,ATM,23360.66
TX-02309,CO-0209,2024-06-19,ATM,33029.41
TX-02310,CO-0210,2023-08-21,transferencia,35348.58
TX-02311,CO-0211,2024-08-25,POS,28951.33
TX-02312,CO-0212,2023-10-02,transferencia,39208.59
TX-02313,CO-0213,2024-09-23,online,43562.96
TX-02314,CO-0214,2024-05-14,ATM,36044.54
TX-02315,CO-0215,2023-10-28,online,49570.0
TX-02316,CO-0216,2024-08-10,POS,24978.45
TX-02317,CO-0217,2024-03-15,ATM,7077.87
TX-02318,CO-0218,2023-08-31,POS,46716.76
TX-02319,CO-0219,2024-01-08,POS,23016.12
TX-02320,CO-0220,2024-12-10,transferencia,38201.59
TX-02321,CO-0221,2023-11-23,transferencia,1944.66
TX-02322,CO-0222,2024-11-24,transferencia,32457.7
TX-02323,CO-0223,2023-02-08,POS,38086.06
TX-02324,CO-0224,2024-09-24,app_movil,42935.0
TX-02325,CO-0225,2024-08-22,online,10960.0
TX-02326,CO-0226,2024-03-22,online,15947.75
TX-02327,CO-0227,2024-07-02,POS,37155.93
TX-02328,CO-0228,2024-08-08,POS,31098.84
TX-02329,CO-0229,2023-08-02,app_movil,29988.84
TX-02330,CO-0230,2024-08-24,online,29194.11
TX-02331,CO-0231,2023-03-08,app_movil,18472.94
TX-02332,CO-0232,2024-10-28,ATM,45173.47
TX-02333,CO-0233,2024-05-29,app_movil,2061.4
TX-02334,CO-0234,2024-08-14,ATM,34344.92
TX-02335,CO-0235,2023-05-16,ATM,13777.0
TX-02336,CO-0236,2024-06-01,transferencia,19832.23
TX-02337,CO-0237,2024-01-05,ATM,14352.02
TX-02338,CO-0238,2024-07-27,online,43219.68
TX-02339,CO-0239,2023-09-26,ATM,20425.62
TX-02340,CO-0240,2023-09-27,transferencia,21057.72
TX-02341,CO-0241,2024-08-31,online,48066.93
TX-02342,CO-0242,2024-04-15,app_movil,49502.95
TX-02343,CO-0243,2023-09-17,POS,47645.32
TX-02344,CO-0244,2023-06-06,POS,19961.54
TX-02345,CO-0245,2023-11-13,app_movil,29224.78
TX-02346,CO-0246,2023-05-22,online,42954.51
TX-02347,CO-0247,2024-01-19,POS,19742.68
TX-02348,CO-0248,2024-09-24,online,49225.71
TX-02349,CO-0249,2023-12-04,online,22893.82
TX-02350,CO-0250,2023-09-12,app_movil,34980.26
TX-02351,CO-0251,2024-08-03,online,23088.84
TX-02352,CO-0252,2024-08-03,online,4141.63
TX-02353,CO-0253,2023-05-22,POS,6246.22
TX-02354,CO-0254,2024-10-29,online,12565.71
TX-02355,CO-0255,2024-10-25,transferencia,6547.17
TX-02356,CO-0256,2024-07-19,app_movil,49601.63
TX-02357,CO-0257,2024-07-04,ATM,30607.45
TX-02358,CO-0258,2023-01-14,ATM,24543.52
TX-02359,CO-0259,2024-06-11,ATM,44104.03
TX-02360,CO-0260,2024-07-19,app_movil,20176.54
TX-02361,CO-0261,2023-02-20,online,2046.38
TX-02362,CO-0262,2024-07-11,online,37685.6
TX-02363,CO-0263,2023-10-04,POS,42663.48
TX-02364,CO-0264,2024-07-27,online,27027.4
TX-02365,CO-0265,2023-04-20,online,46320.65
TX-02366,CO-0266,2024-10-11,POS,33488.6
TX-02367,CO-0267,2024-09-02,online,20323.08
TX-02368,CO-0268,2024-02-21,app_movil,1786.32
TX-02369,CO-0269,2024-07-20,app_movil,21415.52
TX-02370,CO-0270,2023-08-14,ATM,34252.16
TX-02371,CO-0271,2023-12-27,online,31039.77
TX-02372,CO-0272,2023-05-16,ATM,14085.82
TX-02373,CO-0273,2024-03-15,app_movil,9235.61
TX-02374,CO-0274,2024-10-25,transferencia,5394.79
TX-02375,CO-0275,2024-02-18,ATM,25841.14
TX-02376,CO-0276,2023-07-31,POS,18708.73
TX-02377,CO-0277,2023-07-21,ATM,33881.05
TX-02378,CO-0278,2024-06-02,app_movil,8201.1
TX-02379,CO-0279,2024-04-01,app_movil,39438.08
TX-02380,CO-0280,2024-01-25,transferencia,5521.07
TX-02381,CO-0281,2023-12-16,ATM,26116.85
TX-02382,CO-0282,2023-08-09,online,9859.47
TX-02383,CO-0283,2024-04-03,app_movil,765.17
TX-02384,CO-0284,2023-06-05,app_movil,30507.91
TX-02385,CO-0285,2024-03-25,app_movil,20372.24
TX-02386,CO-0286,2023-09-06,POS,6244.02
TX-02387,CO-0287,2024-09-03,POS,25306.87
TX-02388,CO-0288,2023-04-17,transferencia,6310.7
TX-02389,CO-0289,2023-09-15,app_movil,15570.71
TX-02390,CO-0290,2024-10-27,POS,22576.38
TX-02391,CO-0291,2023-08-06,POS,15303.81
TX-02392,CO-0292,2024-01-04,online,1013.32
TX-02393,CO-0293,2023-11-02,POS,34247.24
TX-02394,CO-0294,2024-06-14,ATM,23763.76
TX-02395,CO-0295,2024-06-02,online,31468.21
TX-02396,CO-0296,2024-10-19,POS,18723.19
TX-02397,CO-0297,2023-04-12,POS,29147.91
TX-02398,CO-0298,2023-08-06,ATM,24321.96
TX-02399,CO-0299,2024-03-12,app_movil,29742.41
TX-02400,CO-0300,2024-06-15,online,44740.81
TX-02401,CO-0001,2024-04-24,online,7004.64
TX-02402,CO-0002,2024-04-11,POS,30211.03
TX-02403,CO-0003,2023-01-04,app_movil,12544.55
TX-02404,CO-0004,2023-05-08,POS,17887.3
TX-02405,CO-0005,2023-08-05,POS,23975.62
TX-02406,CO-0006,2023-05-23,app_movil,35727.71
TX-02407,CO-0007,2024-03-12,ATM,11106.92
TX-02408,CO-0008,2024-01-31,ATM,45840.82
TX-02409,CO-0009,2023-08-04,online,11698.86
TX-02410,CO-0010,2023-02-23,online,29489.37
TX-02411,CO-0011,2023-11-09,transferencia,44432.42
TX-02412,CO-0012,2023-10-31,online,29374.41
TX-02413,CO-0013,2024-07-29,POS,1284.82
TX-02414,CO-0014,2023-04-02,online,35035.84
TX-02415,CO-0015,2023-03-12,app_movil,4565.48
TX-02416,CO-0016,2023-02-20,app_movil,21000.27
TX-02417,CO-0017,2023-02-13,online,21406.6
TX-02418,CO-0018,2023-07-13,transferencia,9165.76
TX-02419,CO-0019,2023-07-12,app_movil,45661.3
TX-02420,CO-0020,2024-07-29,transferencia,18370.46
TX-02421,CO-0021,2023-11-26,app_movil,43361.04
TX-02422,CO-0022,2023-11-19,app_movil,19913.48
TX-02423,CO-0023,2024-11-18,transferencia,44367.24
TX-02424,CO-0024,2024-03-09,ATM,24527.73
TX-02425,CO-0025,2023-06-21,POS,172.62
TX-02426,CO-0026,2023-08-04,transferencia,17828.3
TX-02427,CO-0027,2023-08-08,online,36857.3
TX-02428,CO-0028,2024-06-02,online,14434.04
TX-02429,CO-0029,2023-05-11,transferencia,28100.77
TX-02430,CO-0030,2023-07-16,ATM,31166.62
TX-02431,CO-0031,2023-12-27,online,48223.98
TX-02432,CO-0032,2023-01-22,online,21004.64
TX-02433,CO-0033,2024-12-30,transferencia,28258.07
TX-02434,CO-0034,2024-01-02,online,5109.3
TX-02435,CO-0035,2024-11-11,POS,27281.69
TX-02436,CO-0036,2023-04-16,POS,8983.74
TX-02437,CO-0037,2024-03-03,online,8951.54
TX-02438,CO-0038,2023-09-23,ATM,17760.93
TX-02439,CO-0039,2024-02-27,app_movil,31399.18
TX-02440,CO-0040,2024-05-01,online,10153.59
TX-02441,CO-0041,2024-07-10,POS,19644.34
TX-02442,CO-0042,2024-10-16,POS,33952.91
TX-02443,CO-0043,2023-07-10,ATM,26841.27
TX-02444,CO-0044,2023-10-03,app_movil,16891.28
TX-02445,CO-0045,2023-07-12,app_movil,28135.89
TX-02446,CO-0046,2023-07-25,transferencia,12374.61
TX-02447,CO-0047,2024-07-26,online,6890.92
TX-02448,CO-0048,2023-07-06,ATM,19053.92
TX-02449,CO-0049,2023-01-15,POS,29168.14
TX-02450,CO-0050,2024-09-06,transferencia,48911.13
TX-02451,CO-0051,2024-08-05,transferencia,24777.21
TX-02452,CO-0052,2023-04-21,transferencia,33397.41
TX-02453,CO-0053,2024-11-29,transferencia,28102.36
TX-02454,CO-0054,2024-12-13,ATM,4182.74
TX-02455,CO-0055,2024-05-21,POS,16849.19
TX-02456,CO-0056,2024-04-08,app_movil,44933.41
TX-02457,CO-0057,2024-08-30,app_movil,6536.96
TX-02458,CO-0058,2024-06-29,transferencia,40466.27
TX-02459,CO-0059,2024-01-30,online,3489.18
TX-02460,CO-0060,2023-03-28,app_movil,43162.97
TX-02461,CO-0061,2024-02-17,app_movil,39355.19
TX-02462,CO-0062,2024-03-25,POS,17002.26
TX-02463,CO-0063,2024-04-17,POS,38629.27
TX-02464,CO-0064,2024-07-15,transferencia,38168.63
TX-02465,CO-0065,2023-09-19,online,14976.66
TX-02466,CO-0066,2023-06-21,transferencia,38459.36
TX-02467,CO-0067,2023-05-23,transferencia,2278.24
TX-02468,CO-0068,2024-11-29,transferencia,27582.3
TX-02469,CO-0069,2023-05-08,transferencia,5780.58
TX-02470,CO-0070,2023-03-03,online,17920.08
TX-02471,CO-0071,2024-10-06,ATM,13319.31
TX-02472,CO-0072,2023-09-18,app_movil,39182.07
TX-02473,CO-0073,2023-11-24,app_movil,22617.22
TX-02474,CO-0074,2024-09-06,ATM,17035.19
TX-02475,CO-0075,2024-07-03,online,12682.71
TX-02476,CO-0076,2023-08-31,online,18376.92
TX-02477,CO-0077,2024-03-18,online,9295.36
TX-02478,CO-0078,2023-04-15,POS,32379.34
TX-02479,CO-0079,2023-09-23,app_movil,6155.26
TX-02480,CO-0080,2024-09-14,app_movil,8078.25
TX-02481,CO-0081,2023-09-10,POS,21771.74
TX-02482,CO-0082,2024-04-25,online,3879.68
TX-02483,CO-0083,2023-12-25,app_movil,6772.41
TX-02484,CO-0084,2023-02-22,app_movil,26573.88
TX-02485,CO-0085,2023-07-04,app_movil,27521.53
TX-02486,CO-0086,2023-04-28,app_movil,1783.61
TX-02487,CO-0087,2023-07-10,POS,46248.71
TX-02488,CO-0088,2023-09-15,app_movil,22257.52
TX-02489,CO-0089,2024-01-01,ATM,46149.27
TX-02490,CO-0090,2024-12-09,transferencia,49346.3
TX-02491,CO-0091,2023-11-06,app_movil,4354.73
TX-02492,CO-0092,2024-10-19,transferencia,49840.46
TX-02493,CO-0093,2024-01-26,POS,3812.95
TX-02494,CO-0094,2023-08-01,app_movil,24812.01
TX-02495,CO-0095,2023-11-05,ATM,4182.64
TX-02496,CO-0096,2023-11-29,ATM,6968.89
TX-02497,CO-0097,2024-09-01,online,9356.47
TX-02498,CO-0098,2023-12-30,online,42444.04
TX-02499,CO-0099,2023-06-30,ATM,11068.1
TX-02500,CO-0100,2024-03-19,app_movil,335.73
