transaccionId,monto,fecha,descripcion,estado,esSospechosa,canal,moneda,categoriaGasto,horaLocal
TX-00258,41143.43,2024-09-05,Asperiores libero iste facilis incidunt.,revertida,false,app_movil,GTQ,ropa,18
TX-00259,34485.78,2024-02-25,Voluptate magnam fuga vel.,aprobada,false,transferencia,GTQ,ropa,15
TX-00260,46983.03,2024-06-04,Amet illo animi.,revertida,false,app_movil,USD,servicios,23
TX-00261,24220.9,2023-03-10,Pariatur ratione fugit.,rechazada,false,ATM,USD,ropa,21
TX-00262,34795.94,2023-12-30,Sapiente sapiente inventore eius.,aprobada,false,transferencia,GTQ,transferencia,23
TX-00263,40331.15,2024-04-15,Explicabo provident quaerat.,aprobada,false,app_movil,GTQ,ropa,22
TX-00264,38394.85,2023-04-20,Sequi ab aperiam ullam distinctio.,aprobada,false,app_movil,GTQ,salud,0
TX-00265,48151.01,2023-06-11,Delectus quis tenetur cum.,aprobada,false,online,GTQ,alimentacion,1
TX-00266,45019.99,2024-02-23,Non dolorum ab.,aprobada,false,POS,GTQ,servicios,6
TX-00267,38822.79,2023-01-01,Harum molestias beatae laudantium dolorem.,aprobada,false,ATM,GTQ,entretenimiento,15
TX-00268,36751.75,2024-04-24,Quae ex labore soluta.,pendiente,false,transferencia,GTQ,viajes,22
TX-00269,20527.64,2023-10-30,Quis enim.,aprobada,false,online,GTQ,servicios,0
TX-00270,34380.83,2023-08-04,Molestiae error expedita repellat.,aprobada,false,transferencia,GTQ,transporte,0
TX-00271,19887.99,2023-06-21,Voluptas officiis perspiciatis magni nisi.,aprobada,false,app_movil,USD,servicios,14
TX-00272,12336.27,2023-03-15,Consectetur incidunt odio.,aprobada,false,online,GTQ,salud,9
TX-00273,15455.94,2024-03-07,Rem esse minus.,aprobada,false,online,GTQ,servicios,16
TX-00274,41309.8,2024-01-29,Libero non ut magni.,aprobada,false,app_movil,USD,retiro_efectivo,1
TX-00275,10216.18,2024-09-27,Temporibus incidunt.,aprobada,false,POS,GTQ,transporte,21
TX-00276,33159.55,2023-07-09,Ut voluptate placeat ipsa quisquam.,aprobada,false,online,GTQ,transporte,1
TX-00277,31195.4,2024-04-27,Voluptatum veritatis voluptatum voluptates minima.,aprobada,false,POS,GTQ,entretenimiento,22
TX-00278,21603.66,2024-03-25,Consequuntur maiores ducimus ducimus maiores.,aprobada,false,POS,GTQ,ropa,22
TX-00279,11723.24,2024-10-12,Officia molestias molestiae.,aprobada,false,POS,GTQ,entretenimiento,10
TX-00280,43123.13,2024-08-01,Deleniti qui doloremque provident.,aprobada,false,POS,GTQ,ropa,22
TX-00281,37273.25,2023-03-17,Nulla qui.,aprobada,false,ATM,GTQ,alimentacion,16
TX-00282,48800.13,2024-06-15,Sunt ex totam.,aprobada,false,POS,GTQ,ropa,7
TX-00283,11186.67,2024-03-30,Excepturi dolor consequuntur.,aprobada,false,ATM,USD,retiro_efectivo,3
TX-00284,41609.62,2023-05-17,Quibusdam maiores excepturi omnis.,aprobada,false,online,GTQ,ropa,10
TX-00285,49645.24,2023-12-23,Cum adipisci incidunt.,aprobada,false,app_movil,GTQ,servicios,0
TX-00286,47313.85,2023-02-06,Voluptas vel alias eveniet.,aprobada,false,ATM,GTQ,retiro_efectivo,19
TX-00287,4639.57,2023-07-15,Ab asperiores.,aprobada,false,online,GTQ,transferencia,9
TX-00288,21706.6,2023-06-27,Molestias nobis.,aprobada,false,transferencia,USD,ropa,18
TX-00289,43714.06,2023-09-10,Aspernatur eum.,aprobada,false,transferencia,GTQ,alimentacion,4
TX-00290,33278.95,2023-03-06,Consequuntur mollitia distinctio porro nemo.,aprobada,false,ATM,GTQ,servicios,10
TX-00291,34742.41,2024-01-07,Exercitationem numquam eos.,rechazada,false,transferencia,GTQ,transferencia,14
TX-00292,29402.2,2023-08-12,Eius quis corrupti.,aprobada,false,transferencia,GTQ,entretenimiento,8
TX-00293,38263.91,2023-09-15,Modi adipisci.,aprobada,false,ATM,USD,ropa,8
TX-00294,3316.21,2024-05-19,Incidunt esse tempore.,aprobada,false,POS,GTQ,entretenimiento,21
TX-00295,38167.08,2024-02-11,Sed assumenda impedit voluptate.,aprobada,false,online,GTQ,viajes,13
TX-00296,40228.57,2024-03-17,Perspiciatis optio corporis.,aprobada,false,ATM,USD,salud,22
TX-00297,42344.17,2023-09-25,Quas perferendis.,aprobada,false,ATM,USD,servicios,4
TX-00298,49011.44,2023-01-03,Nisi earum mollitia.,aprobada,false,transferencia,GTQ,retiro_efectivo,3
TX-00299,36029.86,2023-03-16,Earum similique.,aprobada,false,ATM,GTQ,retiro_efectivo,18
TX-00300,43987.29,2024-11-05,Nostrum velit magni.,aprobada,false,transferencia,GTQ,servicios,19
TX-00301,33304.65,2024-10-25,Et animi qui quaerat.,rechazada,false,online,USD,transporte,17
TX-00302,5507.18,2024-09-07,Minus maxime dignissimos dignissimos sit.,rechazada,false,app_movil,GTQ,alimentacion,16
TX-00303,25754.1,2024-08-29,Ea ad quibusdam voluptatem consequuntur.,aprobada,false,POS,GTQ,alimentacion,10
TX-00304,27329.84,2023-10-02,Consectetur similique voluptas natus dolorem.,aprobada,false,transferencia,GTQ,salud,1
TX-00305,49698.52,2024-07-20,Incidunt dolore similique est.,aprobada,false,POS,USD,transporte,10
TX-00306,18838.98,2024-12-28,Ducimus sed provident sit dolorem.,aprobada,false,POS,GTQ,retiro_efectivo,10
TX-00307,29519.04,2024-10-11,Praesentium tempore atque.,aprobada,false,app_movil,GTQ,transporte,18
TX-00308,20552.5,2024-02-29,Illo fugiat adipisci eius commodi.,rechazada,false,POS,GTQ,viajes,3
TX-00309,3763.57,2023-10-25,Inventore inventore dignissimos.,aprobada,false,ATM,USD,servicios,20
TX-00310,25290.95,2023-06-02,Nostrum error voluptatum.,rechazada,false,online,USD,ropa,4
TX-00311,38868.51,2023-02-22,Voluptatem animi.,aprobada,false,ATM,GTQ,educacion,12
TX-00312,29243.55,2024-12-07,Aliquam pariatur explicabo.,aprobada,false,transferencia,USD,transferencia,8
TX-00313,234.95,2024-08-15,Deleniti in.,aprobada,false,ATM,GTQ,salud,12
TX-00314,21642.45,2024-03-03,Mollitia quis in et.,aprobada,false,online,USD,ropa,23
TX-00315,19543.25,2024-05-17,Incidunt soluta explicabo veniam repellat.,aprobada,false,POS,USD,retiro_efectivo,13
TX-00316,14277.62,2024-08-11,Nemo a.,aprobada,false,ATM,GTQ,alimentacion,0
TX-00317,33773.86,2024-02-10,Fuga natus inventore eveniet.,aprobada,false,transferencia,GTQ,transporte,18
TX-00318,26422.88,2023-05-28,Eius repellendus odit.,aprobada,false,online,USD,transferencia,1
TX-00319,38445.48,2023-08-20,Quasi repellendus.,pendiente,false,ATM,GTQ,entretenimiento,4
TX-00320,19283.55,2023-04-07,Nemo explicabo dolores.,revertida,false,transferencia,USD,viajes,15
TX-00321,43321.69,2024-01-08,Ad odit aperiam at.,aprobada,false,ATM,USD,ropa,21
TX-00322,19849.07,2024-05-31,Quaerat voluptas consequatur.,aprobada,false,online,USD,ropa,17
TX-00323,12277.55,2023-02-07,Soluta adipisci molestiae.,rechazada,false,ATM,GTQ,ropa,18
TX-00324,33769.69,2024-04-30,Molestias dolore.,aprobada,false,online,GTQ,ropa,4
TX-00325,29479.66,2023-01-16,A vero dolorum sint.,aprobada,false,transferencia,GTQ,viajes,3
TX-00326,8897.22,2024-11-11,Neque aliquam laboriosam doloribus.,aprobada,false,transferencia,USD,viajes,6
TX-00327,34420.09,2023-05-23,Cum eos quidem laborum assumenda.,rechazada,false,app_movil,GTQ,retiro_efectivo,13
TX-00328,17029.41,2023-09-18,Eligendi officia molestiae in nam.,aprobada,false,ATM,GTQ,salud,15
TX-00329,37632.16,2023-12-19,Ipsum ex nihil.,aprobada,false,transferencia,USD,servicios,22
TX-00330,45255.21,2023-05-18,Similique adipisci.,rechazada,false,POS,USD,alimentacion,5
TX-00331,4042.48,2023-01-28,Maxime eligendi voluptatibus neque debitis.,aprobada,false,app_movil,GTQ,transferencia,15
TX-00332,37447.53,2024-11-07,Eius rerum.,aprobada,false,POS,USD,educacion,4
TX-00333,33350.63,2023-10-12,Ipsa praesentium illum quas.,aprobada,false,ATM,GTQ,educacion,11
TX-00334,1542.23,2023-08-11,Ea corrupti voluptatem debitis.,aprobada,false,transferencia,GTQ,salud,2
TX-00335,21564.87,2024-11-09,Sapiente nulla fugiat in.,aprobada,false,POS,USD,servicios,16
TX-00336,21107.22,2024-05-13,Amet dolore voluptatibus optio.,rechazada,false,POS,USD,educacion,13
TX-00337,35624.4,2023-04-10,Fugiat voluptates laboriosam eius.,aprobada,false,ATM,GTQ,alimentacion,1
TX-00338,25469.75,2023-09-10,Atque aut accusamus.,aprobada,false,transferencia,USD,retiro_efectivo,7
TX-00339,32124.12,2024-04-02,Ipsam voluptate porro dolor.,aprobada,false,POS,GTQ,servicios,2
TX-00340,11092.22,2023-10-17,Sapiente accusamus.,rechazada,false,online,GTQ,ropa,20
TX-00341,6492.29,2023-09-28,Quas vitae.,aprobada,false,ATM,GTQ,servicios,19
TX-00342,22814.83,2024-01-06,Rem quia dicta asperiores maiores.,aprobada,false,ATM,GTQ,ropa,14
TX-00343,40228.22,2024-06-22,Enim sit assumenda dolorem.,aprobada,false,POS,USD,entretenimiento,21
TX-00344,15457.5,2023-02-05,Ut iusto voluptatibus.,aprobada,false,online,GTQ,viajes,16
TX-00345,41356.96,2024-12-29,Provident deleniti aliquam cumque.,aprobada,false,ATM,USD,servicios,18
TX-00346,8825.54,2023-01-17,Quibusdam deleniti tempora minima.,aprobada,false,transferencia,USD,educacion,9
TX-00347,12336.74,2024-11-10,Possimus odit.,aprobada,false,transferencia,GTQ,transferencia,17
TX-00348,44024.2,2024-08-13,Eveniet nisi sed.,aprobada,false,app_movil,USD,salud,1
TX-00349,17023.25,2023-05-14,Consequuntur quasi excepturi.,aprobada,false,ATM,GTQ,alimentacion,16
TX-00350,20371.04,2024-03-05,Occaecati laudantium exercitationem.,aprobada,false,online,USD,servicios,9
TX-00351,37309.06,2024-03-31,Dolore enim dolores et.,aprobada,false,online,GTQ,retiro_efectivo,13
TX-00352,49683.27,2024-08-06,Praesentium nulla ipsam harum.,aprobada,false,POS,GTQ,viajes,16
TX-00353,45976.21,2023-08-19,Perferendis esse amet.,aprobada,false,app_movil,USD,ropa,23
TX-00354,16408.2,2024-08-22,Consectetur veritatis temporibus.,aprobada,false,online,GTQ,transporte,20
TX-00355,37418.64,2023-06-27,Quam exercitationem maxime.,aprobada,false,transferencia,GTQ,ropa,10
TX-00356,30942.45,2024-04-16,Quod laboriosam voluptates accusantium.,revertida,false,POS,GTQ,servicios,2
TX-00357,33737.44,2024-06-01,Consectetur modi dolores.,aprobada,false,ATM,USD,transferencia,12
TX-00358,38291.85,2024-07-30,Laborum ullam iste laboriosam.,aprobada,false,online,USD,servicios,9
TX-00359,35402.92,2024-07-21,Omnis animi voluptatem.,aprobada,false,transferencia,GTQ,entretenimiento,2
TX-00360,2209.18,2024-10-22,Repudiandae autem sint alias.,rechazada,false,ATM,GTQ,alimentacion,0
TX-00361,25235.44,2024-02-22,Commodi deserunt consequatur.,aprobada,false,online,GTQ,transferencia,5
TX-00362,4299.47,2024-05-15,Optio in explicabo.,aprobada,false,ATM,GTQ,ropa,10
TX-00363,28257.47,2024-02-12,Consequuntur possimus repellendus debitis.,aprobada,false,transferencia,GTQ,alimentacion,1
TX-00364,35661.5,2024-10-08,Quaerat rerum.,aprobada,false,POS,USD,retiro_efectivo,0
TX-00365,7839.76,2023-06-28,Corporis blanditiis atque debitis.,aprobada,false,ATM,GTQ,educacion,8
TX-00366,21182.72,2024-12-21,Vero asperiores debitis quisquam.,pendiente,false,transferencia,GTQ,transferencia,12
TX-00367,42675.51,2023-12-20,Labore quibusdam vel.,aprobada,false,transferencia,GTQ,transporte,6
TX-00368,16601.05,2023-07-04,Numquam sint accusamus inventore commodi.,aprobada,false,ATM,GTQ,educacion,23
TX-00369,11608.37,2024-03-18,Nam cupiditate minima rem.,aprobada,false,ATM,GTQ,servicios,10
TX-00370,10641.67,2023-05-14,Quisquam vel exercitationem minima.,aprobada,false,app_movil,GTQ,ropa,14
TX-00371,2413.93,2024-11-12,Quo repellat facere.,aprobada,false,app_movil,GTQ,educacion,10
TX-00372,29967.28,2023-09-20,Cum illum.,aprobada,false,transferencia,GTQ,servicios,14
TX-00373,1502.01,2024-02-27,Maxime molestias nulla.,aprobada,false,ATM,GTQ,transferencia,16
TX-00374,49822.47,2024-02-07,Id architecto.,aprobada,false,app_movil,USD,viajes,8
TX-00375,13654.73,2023-06-05,Repudiandae esse blanditiis.,aprobada,false,app_movil,USD,transporte,21
TX-00376,38404.65,2024-01-13,Quisquam dolorum natus sunt.,aprobada,false,ATM,GTQ,retiro_efectivo,9
TX-00377,2530.39,2023-06-07,Quae corrupti assumenda.,aprobada,false,ATM,GTQ,salud,23
TX-00378,35759.28,2024-01-07,Facilis dolores nesciunt ullam.,aprobada,false,transferencia,GTQ,servicios,11
TX-00379,10351.95,2023-01-11,Cumque necessitatibus occaecati laborum.,aprobada,false,app_movil,GTQ,retiro_efectivo,15
TX-00380,24965.96,2024-06-19,Rem temporibus veniam dolorum.,rechazada,false,POS,GTQ,transferencia,21
TX-00381,13408.79,2024-03-01,Tenetur et.,aprobada,false,app_movil,USD,transporte,12
TX-00382,13022.8,2024-12-15,Reiciendis voluptates minus.,aprobada,false,app_movil,GTQ,transferencia,2
TX-00383,46602.46,2023-04-20,Eligendi nulla beatae odit repellat.,aprobada,false,app_movil,USD,viajes,21
TX-00384,19729.19,2023-11-02,Cumque accusamus animi.,aprobada,false,app_movil,GTQ,transferencia,10
TX-00385,15924.98,2024-10-06,Aspernatur illo perferendis facilis.,rechazada,false,POS,GTQ,ropa,18
TX-00386,49941.87,2023-03-05,Dignissimos nobis labore.,aprobada,false,app_movil,GTQ,salud,6
TX-00387,17941.56,2023-03-21,Veritatis labore blanditiis aut.,aprobada,false,POS,GTQ,alimentacion,1
TX-00388,48253.06,2024-12-30,Iste sit cum repellat labore.,aprobada,false,app_movil,USD,alimentacion,23
TX-00389,4529.39,2024-10-31,Voluptatibus nemo ipsum.,pendiente,false,transferencia,GTQ,salud,3
TX-00390,31593.28,2024-11-17,Reiciendis maxime animi.,pendiente,false,app_movil,GTQ,transferencia,23
TX-00391,46096.46,2023-06-17,Reprehenderit illum laborum laborum.,aprobada,false,ATM,USD,transferencia,15
TX-00392,22038.93,2024-04-25,Cupiditate aut sequi incidunt.,aprobada,false,transferencia,GTQ,ropa,12
TX-00393,29242.67,2023-02-07,Dolorum ut numquam veniam doloribus.,aprobada,false,transferencia,GTQ,entretenimiento,18
TX-00394,30453.11,2024-09-07,Voluptatibus iusto nemo consectetur.,aprobada,false,transferencia,USD,ropa,12
TX-00395,48697.95,2024-05-04,Dolorem nesciunt esse.,aprobada,false,transferencia,GTQ,entretenimiento,5
TX-00396,41270.5,2023-08-06,Cumque iste rem incidunt.,aprobada,false,ATM,USD,viajes,22
TX-00397,40770.39,2024-03-06,Mollitia id magni occaecati.,aprobada,false,ATM,GTQ,transporte,15
TX-00398,14363.5,2024-01-04,Accusamus recusandae minima culpa.,aprobada,false,transferencia,GTQ,transporte,17
TX-00399,26319.77,2023-06-26,Hic asperiores neque itaque tenetur.,aprobada,false,transferencia,USD,ropa,2
TX-00400,39826.89,2023-03-29,Sit voluptatum sint veniam ipsa.,aprobada,false,transferencia,GTQ,ropa,11
TX-00401,7765.38,2024-12-10,Soluta necessitatibus nisi minus.,aprobada,false,transferencia,GTQ,entretenimiento,5
TX-00402,24517.41,2023-01-27,Eius id natus.,aprobada,false,online,USD,viajes,17
TX-00403,27351.43,2024-12-31,Sit eius excepturi.,aprobada,false,ATM,GTQ,salud,4
TX-00404,27162.96,2024-03-25,Magni amet ipsam delectus soluta.,rechazada,false,online,GTQ,servicios,4
TX-00405,40143.49,2024-09-04,Magnam vitae explicabo.,aprobada,false,ATM,GTQ,educacion,11
TX-00406,26317.14,2023-11-14,Perspiciatis sed.,aprobada,false,ATM,USD,servicios,13
TX-00407,18003.21,2023-02-04,Iusto ex blanditiis alias rerum.,aprobada,false,online,GTQ,entretenimiento,21
TX-00408,37911.98,2023-05-06,Sapiente labore.,pendiente,false,ATM,USD,ropa,3
TX-00409,27321.08,2024-07-06,Voluptate perspiciatis nihil exercitationem voluptas.,aprobada,false,POS,GTQ,viajes,16
TX-00410,37361.23,2023-12-13,Magnam maxime.,aprobada,false,online,GTQ,alimentacion,0
TX-00411,85.41,2024-10-19,Eveniet eos rem tempore sed.,aprobada,false,POS,GTQ,viajes,3
TX-00412,12689.4,2024-03-21,Id in aperiam at.,aprobada,false,app_movil,GTQ,salud,8
TX-00413,18852.62,2024-01-29,Accusamus quae iure ullam.,aprobada,false,transferencia,USD,educacion,13
TX-00414,46801.77,2023-08-28,At ipsa modi possimus.,aprobada,false,online,GTQ,servicios,7
TX-00415,48703.6,2023-07-23,Voluptas dignissimos.,aprobada,false,transferencia,USD,transferencia,13
TX-00416,39662.76,2024-12-10,Eveniet est porro.,pendiente,false,ATM,GTQ,entretenimiento,4
TX-00417,17252.96,2023-07-05,Nobis sapiente architecto.,aprobada,false,transferencia,GTQ,educacion,2
TX-00418,14422.09,2023-11-17,Praesentium nihil laudantium.,aprobada,false,app_movil,GTQ,entretenimiento,7
TX-00419,15981.36,2024-10-10,Praesentium quam consequatur.,aprobada,false,online,GTQ,servicios,0
TX-00420,31219.44,2024-10-18,Ducimus maxime eos ipsa.,aprobada,false,app_movil,GTQ,entretenimiento,0
TX-00421,47474.27,2024-05-13,Et corrupti quaerat.,aprobada,false,online,GTQ,viajes,11
TX-00422,37556.22,2023-11-21,Perferendis aspernatur.,aprobada,false,transferencia,GTQ,transferencia,17
TX-00423,24239.62,2023-08-26,Velit modi sed.,aprobada,false,app_movil,GTQ,ropa,9
TX-00424,26440.69,2023-12-25,Officia iure explicabo.,aprobada,false,app_movil,GTQ,educacion,20
TX-00425,34001.74,2024-11-01,Suscipit illum ut.,aprobada,false,transferencia,USD,servicios,21
TX-00426,30607.58,2023-09-17,Pariatur cupiditate quam rerum.,aprobada,false,POS,USD,educacion,20
TX-00427,3235.36,2024-03-21,Quos vitae aperiam.,revertida,false,transferencia,GTQ,transferencia,12
TX-00428,12556.21,2024-05-03,Iste beatae vel.,aprobada,false,online,GTQ,salud,15
TX-00429,7088.75,2024-06-03,Exercitationem inventore nisi.,aprobada,false,ATM,GTQ,servicios,2
TX-00430,39274.64,2024-09-27,Sequi accusamus aspernatur dolor.,aprobada,false,app_movil,GTQ,retiro_efectivo,2
TX-00431,16612.19,2024-05-19,Adipisci dolores minima soluta.,rechazada,false,transferencia,GTQ,retiro_efectivo,15
TX-00432,36526.27,2024-08-31,Amet perspiciatis excepturi.,rechazada,false,ATM,GTQ,alimentacion,4
TX-00433,624.64,2023-10-21,Maiores inventore quae reiciendis.,pendiente,false,online,GTQ,transporte,18
TX-00434,27530.95,2023-10-19,Assumenda temporibus iste.,aprobada,false,app_movil,GTQ,transferencia,10
TX-00435,15152.81,2023-07-09,Sapiente saepe.,aprobada,false,ATM,GTQ,entretenimiento,8
TX-00436,49033.97,2023-07-12,Vitae fuga accusantium doloribus quia.,rechazada,false,app_movil,GTQ,salud,3
TX-00437,16818.37,2023-07-27,Dolorum quibusdam.,pendiente,false,POS,GTQ,salud,13
TX-00438,47245.01,2023-11-18,Corporis inventore ullam quidem quos.,pendiente,false,online,USD,transferencia,19
TX-00439,19803.61,2023-06-10,Necessitatibus vero atque.,aprobada,false,POS,GTQ,transporte,18
TX-00440,24509.44,2024-05-15,Et eveniet quaerat vero.,aprobada,false,POS,USD,ropa,16
TX-00441,42979.61,2023-05-30,Corporis debitis dolorum eligendi vitae.,aprobada,false,transferencia,USD,servicios,20
TX-00442,12385.07,2024-08-25,Vel repudiandae reprehenderit illum animi.,revertida,false,app_movil,USD,servicios,13
TX-00443,12370.48,2024-03-23,Doloremque cupiditate.,aprobada,false,transferencia,USD,viajes,23
TX-00444,28473.44,2024-05-25,Expedita culpa.,aprobada,false,app_movil,GTQ,ropa,21
TX-00445,34309.04,2023-10-27,Velit harum placeat eaque vitae.,pendiente,false,POS,GTQ,ropa,1
TX-00446,7033.41,2024-02-14,Culpa eaque laborum voluptatem.,aprobada,false,app_movil,GTQ,transferencia,22
TX-00447,4093.68,2024-03-28,Aliquam porro.,pendiente,false,POS,GTQ,entretenimiento,21
TX-00448,17791.06,2024-04-04,Corporis voluptas ullam perferendis laborum.,aprobada,false,ATM,GTQ,ropa,12
TX-00449,16634.99,2023-11-08,Unde dolorum excepturi sapiente iure.,aprobada,false,ATM,GTQ,ropa,0
TX-00450,22946.05,2023-11-24,Fuga mollitia blanditiis ex.,aprobada,false,POS,GTQ,retiro_efectivo,2
TX-00451,13905.26,2024-10-14,Consequatur vel voluptatum.,rechazada,false,app_movil,GTQ,transporte,5
TX-00452,23023.05,2023-02-05,Maxime omnis.,aprobada,false,transferencia,USD,retiro_efectivo,17
TX-00453,35594.88,2023-07-25,Similique neque omnis at.,aprobada,false,app_movil,GTQ,alimentacion,10
TX-00454,30933.2,2024-05-03,Repudiandae iure qui ex aliquid.,aprobada,false,app_movil,GTQ,retiro_efectivo,10
TX-00455,1671.51,2024-04-09,Cumque deleniti reiciendis voluptate.,aprobada,false,transferencia,USD,alimentacion,11
TX-00456,20443.21,2024-03-01,Labore recusandae dolore voluptatum.,aprobada,false,ATM,GTQ,transporte,1
TX-00457,15885.43,2024-07-14,Eligendi magni ipsa esse.,rechazada,false,transferencia,GTQ,servicios,3
TX-00458,43253.98,2024-06-17,Aliquam eligendi.,rechazada,false,ATM,USD,salud,15
TX-00459,5590.84,2024-08-10,Quo pariatur modi.,aprobada,false,transferencia,GTQ,transporte,4
TX-00460,12074.28,2024-03-12,Vel deserunt corrupti.,aprobada,false,POS,GTQ,transferencia,15
TX-00461,26539.44,2023-02-04,Vel qui quia.,aprobada,false,transferencia,GTQ,educacion,11
TX-00462,48889.1,2024-03-11,Consectetur recusandae reprehenderit.,aprobada,false,transferencia,USD,retiro_efectivo,6
TX-00463,8102.54,2024-07-02,Totam asperiores.,pendiente,false,app_movil,GTQ,ropa,14
TX-00464,23745.42,2024-01-16,Illo fugiat.,aprobada,false,POS,USD,ropa,12
TX-00465,36753.31,2023-12-01,Culpa quis fuga.,aprobada,false,app_movil,GTQ,alimentacion,7
TX-00466,45011.15,2023-05-14,Minus ratione tempore.,aprobada,false,app_movil,GTQ,alimentacion,15
TX-00467,34425.4,2024-06-29,Officiis illo officiis dolore.,aprobada,false,ATM,GTQ,retiro_efectivo,10
